time,o,h,l,c,volume,complete
2007-07-15 00:00:00,1.3778,1.3803,1.3758,1.3772,0,True
2007-07-16 00:00:00,1.3772,1.3799,1.3756,1.3781,0,True
2007-07-17 00:00:00,1.3781,1.3833,1.3751,1.3804,0,True
2007-07-18 00:00:00,1.3804,1.3831,1.3784,1.3796,0,True
2007-07-19 00:00:00,1.3796,1.3843,1.3778,1.3836,0,True
2007-07-22 00:00:00,1.3836,1.3844,1.3794,1.3807,0,True
2007-07-23 00:00:00,1.3807,1.3852,1.3797,1.3826,0,True
2007-07-24 00:00:00,1.3826,1.3829,1.3695,1.3724,0,True
2007-07-25 00:00:00,1.3724,1.3771,1.369,1.3736,0,True
2007-07-26 00:00:00,1.3736,1.3753,1.3626,1.3613,0,True
2007-07-29 00:00:00,1.3613,1.3705,1.3608,1.3694,0,True
2007-07-30 00:00:00,1.3694,1.3727,1.3668,1.36975,0,True
2007-07-31 00:00:00,1.3675,1.371,1.3636,1.3679,0,True
2007-08-01 00:00:00,1.3679,1.3706,1.3649,1.3702,0,True
2007-08-02 00:00:00,1.3702,1.3819,1.3681,1.3827,0,True
2007-08-05 00:00:00,1.3827,1.3839,1.3779,1.3789,0,True
2007-08-06 00:00:00,1.3789,1.3816,1.3734,1.3742,0,True
2007-08-07 00:00:00,1.3742,1.3826,1.3718,1.3793,0,True
2007-08-08 00:00:00,1.3793,1.3817,1.3654,1.3677,0,True
2007-08-09 00:00:00,1.3677,1.3705,1.364,1.3685,0,True
2007-08-12 00:00:00,1.3685,1.3709,1.3602,1.3605,0,True
2007-08-13 00:00:00,1.3605,1.3628,1.3529,1.3535,0,True
2007-08-14 00:00:00,1.3535,1.3538,1.3424,1.3424,0,True
2007-08-15 00:00:00,1.3424,1.3447,1.3358,1.3419,0,True
2007-08-16 00:00:00,1.3419,1.3545,1.3369,1.3479,0,True
2007-08-19 00:00:00,1.3479,1.3508,1.3459,1.3475,0,True
2007-08-20 00:00:00,1.3475,1.3521,1.3456,1.3461,0,True
2007-08-21 00:00:00,1.3461,1.355,1.3449,1.3548,0,True
2007-08-22 00:00:00,1.3548,1.3588,1.3534,1.3564,0,True
2007-08-23 00:00:00,1.3564,1.368,1.3552,1.367,0,True
2007-08-26 00:00:00,1.367,1.3685,1.3633,1.3641,0,True
2007-08-27 00:00:00,1.3641,1.368,1.3598,1.3601,0,True
2007-08-28 00:00:00,1.3601,1.368,1.3562,1.3676,0,True
2007-08-29 00:00:00,1.3676,1.3677,1.3591,1.3635,0,True
2007-08-30 00:00:00,1.3635,1.3719,1.3619,1.3669,0,True
2007-09-02 00:00:00,1.3627,1.3655,1.3602,1.3621,0,True
2007-09-03 00:00:00,1.3621,1.3627,1.355,1.3602,0,True
2007-09-04 00:00:00,1.3602,1.3671,1.3567,1.3649,0,True
2007-09-05 00:00:00,1.3649,1.371,1.3634,1.3693,0,True
2007-09-06 00:00:00,1.3693,1.3798,1.3662,1.3783,0,True
2007-09-09 00:00:00,1.3783,1.3816,1.3765,1.3806,0,True
2007-09-10 00:00:00,1.3806,1.3848,1.3777,1.3832,0,True
2007-09-11 00:00:00,1.3832,1.3914,1.3823,1.3903,0,True
2007-09-12 00:00:00,1.3903,1.3927,1.3861,1.3866,0,True
2007-09-13 00:00:00,1.3866,1.3895,1.3843,1.3867,0,True
2007-09-16 00:00:00,1.3867,1.3888,1.3847,1.3861,0,True
