snapshotTime,snapshotTimeUTC,openPrice,closePrice,highPrice,lowPrice,lastTradedVolume
2007/07/31 00:00:00,2007-07-30T16:00:00,"{'bid': 13694.0, 'ask': 13694.0, 'lastTraded': None}","{'bid': 13697.5, 'ask': 13697.5, 'lastTraded': None}","{'bid': 13727.0, 'ask': 13727.0, 'lastTraded': None}","{'bid': 13668.0, 'ask': 13668.0, 'lastTraded': None}",0
2007/08/01 00:00:00,2007-07-31T16:00:00,"{'bid': 13675.0, 'ask': 13675.0, 'lastTraded': None}","{'bid': 13679.0, 'ask': 13679.0, 'lastTraded': None}","{'bid': 13710.0, 'ask': 13710.0, 'lastTraded': None}","{'bid': 13636.0, 'ask': 13636.0, 'lastTraded': None}",0
2007/08/02 00:00:00,2007-08-01T16:00:00,"{'bid': 13679.0, 'ask': 13679.0, 'lastTraded': None}","{'bid': 13702.0, 'ask': 13702.0, 'lastTraded': None}","{'bid': 13706.0, 'ask': 13706.0, 'lastTraded': None}","{'bid': 13649.0, 'ask': 13649.0, 'lastTraded': None}",0
2007/08/03 00:00:00,2007-08-02T16:00:00,"{'bid': 13702.0, 'ask': 13702.0, 'lastTraded': None}","{'bid': 13827.0, 'ask': 13827.0, 'lastTraded': None}","{'bid': 13819.0, 'ask': 13819.0, 'lastTraded': None}","{'bid': 13681.0, 'ask': 13681.0, 'lastTraded': None}",0
2007/08/06 00:00:00,2007-08-05T16:00:00,"{'bid': 13827.0, 'ask': 13827.0, 'lastTraded': None}","{'bid': 13789.0, 'ask': 13789.0, 'lastTraded': None}","{'bid': 13839.0, 'ask': 13839.0, 'lastTraded': None}","{'bid': 13779.0, 'ask': 13779.0, 'lastTraded': None}",0
2007/08/07 00:00:00,2007-08-06T16:00:00,"{'bid': 13789.0, 'ask': 13789.0, 'lastTraded': None}","{'bid': 13742.0, 'ask': 13742.0, 'lastTraded': None}","{'bid': 13816.0, 'ask': 13816.0, 'lastTraded': None}","{'bid': 13734.0, 'ask': 13734.0, 'lastTraded': None}",0
2007/08/08 00:00:00,2007-08-07T16:00:00,"{'bid': 13742.0, 'ask': 13742.0, 'lastTraded': None}","{'bid': 13793.0, 'ask': 13793.0, 'lastTraded': None}","{'bid': 13826.0, 'ask': 13826.0, 'lastTraded': None}","{'bid': 13718.0, 'ask': 13718.0, 'lastTraded': None}",0
2007/08/09 00:00:00,2007-08-08T16:00:00,"{'bid': 13793.0, 'ask': 13793.0, 'lastTraded': None}","{'bid': 13677.0, 'ask': 13677.0, 'lastTraded': None}","{'bid': 13817.0, 'ask': 13817.0, 'lastTraded': None}","{'bid': 13654.0, 'ask': 13654.0, 'lastTraded': None}",0
2007/08/10 00:00:00,2007-08-09T16:00:00,"{'bid': 13677.0, 'ask': 13677.0, 'lastTraded': None}","{'bid': 13685.0, 'ask': 13685.0, 'lastTraded': None}","{'bid': 13705.0, 'ask': 13705.0, 'lastTraded': None}","{'bid': 13640.0, 'ask': 13640.0, 'lastTraded': None}",0
2007/08/13 00:00:00,2007-08-12T16:00:00,"{'bid': 13685.0, 'ask': 13685.0, 'lastTraded': None}","{'bid': 13605.0, 'ask': 13605.0, 'lastTraded': None}","{'bid': 13709.0, 'ask': 13709.0, 'lastTraded': None}","{'bid': 13602.0, 'ask': 13602.0, 'lastTraded': None}",0
2007/08/14 00:00:00,2007-08-13T16:00:00,"{'bid': 13605.0, 'ask': 13605.0, 'lastTraded': None}","{'bid': 13535.0, 'ask': 13535.0, 'lastTraded': None}","{'bid': 13628.0, 'ask': 13628.0, 'lastTraded': None}","{'bid': 13529.0, 'ask': 13529.0, 'lastTraded': None}",0
2007/08/15 00:00:00,2007-08-14T16:00:00,"{'bid': 13535.0, 'ask': 13535.0, 'lastTraded': None}","{'bid': 13424.0, 'ask': 13424.0, 'lastTraded': None}","{'bid': 13538.0, 'ask': 13538.0, 'lastTraded': None}","{'bid': 13424.0, 'ask': 13424.0, 'lastTraded': None}",0
2007/08/16 00:00:00,2007-08-15T16:00:00,"{'bid': 13424.0, 'ask': 13424.0, 'lastTraded': None}","{'bid': 13419.0, 'ask': 13419.0, 'lastTraded': None}","{'bid': 13447.0, 'ask': 13447.0, 'lastTraded': None}","{'bid': 13358.0, 'ask': 13358.0, 'lastTraded': None}",0
2007/08/17 00:00:00,2007-08-16T16:00:00,"{'bid': 13419.0, 'ask': 13419.0, 'lastTraded': None}","{'bid': 13479.0, 'ask': 13479.0, 'lastTraded': None}","{'bid': 13545.0, 'ask': 13545.0, 'lastTraded': None}","{'bid': 13369.0, 'ask': 13369.0, 'lastTraded': None}",0
2007/08/20 00:00:00,2007-08-19T16:00:00,"{'bid': 13479.0, 'ask': 13479.0, 'lastTraded': None}","{'bid': 13475.0, 'ask': 13475.0, 'lastTraded': None}","{'bid': 13508.0, 'ask': 13508.0, 'lastTraded': None}","{'bid': 13459.0, 'ask': 13459.0, 'lastTraded': None}",0
2007/08/21 00:00:00,2007-08-20T16:00:00,"{'bid': 13475.0, 'ask': 13475.0, 'lastTraded': None}","{'bid': 13461.0, 'ask': 13461.0, 'lastTraded': None}","{'bid': 13521.0, 'ask': 13521.0, 'lastTraded': None}","{'bid': 13456.0, 'ask': 13456.0, 'lastTraded': None}",0
2007/08/22 00:00:00,2007-08-21T16:00:00,"{'bid': 13461.0, 'ask': 13461.0, 'lastTraded': None}","{'bid': 13548.0, 'ask': 13548.0, 'lastTraded': None}","{'bid': 13550.0, 'ask': 13550.0, 'lastTraded': None}","{'bid': 13449.0, 'ask': 13449.0, 'lastTraded': None}",0
2007/08/23 00:00:00,2007-08-22T16:00:00,"{'bid': 13548.0, 'ask': 13548.0, 'lastTraded': None}","{'bid': 13564.0, 'ask': 13564.0, 'lastTraded': None}","{'bid': 13588.0, 'ask': 13588.0, 'lastTraded': None}","{'bid': 13534.0, 'ask': 13534.0, 'lastTraded': None}",0
2007/08/24 00:00:00,2007-08-23T16:00:00,"{'bid': 13564.0, 'ask': 13564.0, 'lastTraded': None}","{'bid': 13670.0, 'ask': 13670.0, 'lastTraded': None}","{'bid': 13680.0, 'ask': 13680.0, 'lastTraded': None}","{'bid': 13552.0, 'ask': 13552.0, 'lastTraded': None}",0
2007/08/27 00:00:00,2007-08-26T16:00:00,"{'bid': 13670.0, 'ask': 13670.0, 'lastTraded': None}","{'bid': 13641.0, 'ask': 13641.0, 'lastTraded': None}","{'bid': 13685.0, 'ask': 13685.0, 'lastTraded': None}","{'bid': 13633.0, 'ask': 13633.0, 'lastTraded': None}",0
2007/08/28 00:00:00,2007-08-27T16:00:00,"{'bid': 13641.0, 'ask': 13641.0, 'lastTraded': None}","{'bid': 13601.0, 'ask': 13601.0, 'lastTraded': None}","{'bid': 13680.0, 'ask': 13680.0, 'lastTraded': None}","{'bid': 13598.0, 'ask': 13598.0, 'lastTraded': None}",0
2007/08/29 00:00:00,2007-08-28T16:00:00,"{'bid': 13601.0, 'ask': 13601.0, 'lastTraded': None}","{'bid': 13676.0, 'ask': 13676.0, 'lastTraded': None}","{'bid': 13680.0, 'ask': 13680.0, 'lastTraded': None}","{'bid': 13562.0, 'ask': 13562.0, 'lastTraded': None}",0
2007/08/30 00:00:00,2007-08-29T16:00:00,"{'bid': 13676.0, 'ask': 13676.0, 'lastTraded': None}","{'bid': 13635.0, 'ask': 13635.0, 'lastTraded': None}","{'bid': 13677.0, 'ask': 13677.0, 'lastTraded': None}","{'bid': 13591.0, 'ask': 13591.0, 'lastTraded': None}",0
2007/08/31 00:00:00,2007-08-30T16:00:00,"{'bid': 13635.0, 'ask': 13635.0, 'lastTraded': None}","{'bid': 13669.0, 'ask': 13669.0, 'lastTraded': None}","{'bid': 13719.0, 'ask': 13719.0, 'lastTraded': None}","{'bid': 13619.0, 'ask': 13619.0, 'lastTraded': None}",0
2007/09/03 00:00:00,2007-09-02T16:00:00,"{'bid': 13627.0, 'ask': 13627.0, 'lastTraded': None}","{'bid': 13621.0, 'ask': 13621.0, 'lastTraded': None}","{'bid': 13655.0, 'ask': 13655.0, 'lastTraded': None}","{'bid': 13602.0, 'ask': 13602.0, 'lastTraded': None}",0
2007/09/04 00:00:00,2007-09-03T16:00:00,"{'bid': 13621.0, 'ask': 13621.0, 'lastTraded': None}","{'bid': 13602.0, 'ask': 13602.0, 'lastTraded': None}","{'bid': 13627.0, 'ask': 13627.0, 'lastTraded': None}","{'bid': 13550.0, 'ask': 13550.0, 'lastTraded': None}",0
2007/09/05 00:00:00,2007-09-04T16:00:00,"{'bid': 13602.0, 'ask': 13602.0, 'lastTraded': None}","{'bid': 13649.0, 'ask': 13649.0, 'lastTraded': None}","{'bid': 13671.0, 'ask': 13671.0, 'lastTraded': None}","{'bid': 13567.0, 'ask': 13567.0, 'lastTraded': None}",0
2007/09/06 00:00:00,2007-09-05T16:00:00,"{'bid': 13649.0, 'ask': 13649.0, 'lastTraded': None}","{'bid': 13693.0, 'ask': 13693.0, 'lastTraded': None}","{'bid': 13710.0, 'ask': 13710.0, 'lastTraded': None}","{'bid': 13634.0, 'ask': 13634.0, 'lastTraded': None}",0
2007/09/07 00:00:00,2007-09-06T16:00:00,"{'bid': 13693.0, 'ask': 13693.0, 'lastTraded': None}","{'bid': 13783.0, 'ask': 13783.0, 'lastTraded': None}","{'bid': 13798.0, 'ask': 13798.0, 'lastTraded': None}","{'bid': 13662.0, 'ask': 13662.0, 'lastTraded': None}",0
2007/09/10 00:00:00,2007-09-09T16:00:00,"{'bid': 13783.0, 'ask': 13783.0, 'lastTraded': None}","{'bid': 13806.0, 'ask': 13806.0, 'lastTraded': None}","{'bid': 13816.0, 'ask': 13816.0, 'lastTraded': None}","{'bid': 13765.0, 'ask': 13765.0, 'lastTraded': None}",0
2007/09/11 00:00:00,2007-09-10T16:00:00,"{'bid': 13806.0, 'ask': 13806.0, 'lastTraded': None}","{'bid': 13832.0, 'ask': 13832.0, 'lastTraded': None}","{'bid': 13848.0, 'ask': 13848.0, 'lastTraded': None}","{'bid': 13777.0, 'ask': 13777.0, 'lastTraded': None}",0
2007/09/12 00:00:00,2007-09-11T16:00:00,"{'bid': 13832.0, 'ask': 13832.0, 'lastTraded': None}","{'bid': 13903.0, 'ask': 13903.0, 'lastTraded': None}","{'bid': 13914.0, 'ask': 13914.0, 'lastTraded': None}","{'bid': 13823.0, 'ask': 13823.0, 'lastTraded': None}",0
2007/09/13 00:00:00,2007-09-12T16:00:00,"{'bid': 13903.0, 'ask': 13903.0, 'lastTraded': None}","{'bid': 13866.0, 'ask': 13866.0, 'lastTraded': None}","{'bid': 13927.0, 'ask': 13927.0, 'lastTraded': None}","{'bid': 13861.0, 'ask': 13861.0, 'lastTraded': None}",0
2007/09/14 00:00:00,2007-09-13T16:00:00,"{'bid': 13866.0, 'ask': 13866.0, 'lastTraded': None}","{'bid': 13867.0, 'ask': 13867.0, 'lastTraded': None}","{'bid': 13895.0, 'ask': 13895.0, 'lastTraded': None}","{'bid': 13843.0, 'ask': 13843.0, 'lastTraded': None}",0
2007/09/17 00:00:00,2007-09-16T16:00:00,"{'bid': 13867.0, 'ask': 13867.0, 'lastTraded': None}","{'bid': 13861.0, 'ask': 13861.0, 'lastTraded': None}","{'bid': 13888.0, 'ask': 13888.0, 'lastTraded': None}","{'bid': 13847.0, 'ask': 13847.0, 'lastTraded': None}",0
2007/09/18 00:00:00,2007-09-17T16:00:00,"{'bid': 13861.0, 'ask': 13861.0, 'lastTraded': None}","{'bid': 13978.0, 'ask': 13978.0, 'lastTraded': None}","{'bid': 13988.0, 'ask': 13988.0, 'lastTraded': None}","{'bid': 13826.0, 'ask': 13826.0, 'lastTraded': None}",0
2007/09/19 00:00:00,2007-09-18T16:00:00,"{'bid': 13978.0, 'ask': 13978.0, 'lastTraded': None}","{'bid': 13966.0, 'ask': 13966.0, 'lastTraded': None}","{'bid': 13987.0, 'ask': 13987.0, 'lastTraded': None}","{'bid': 13934.0, 'ask': 13934.0, 'lastTraded': None}",0
2007/09/20 00:00:00,2007-09-19T16:00:00,"{'bid': 13966.0, 'ask': 13966.0, 'lastTraded': None}","{'bid': 14062.0, 'ask': 14062.0, 'lastTraded': None}","{'bid': 14099.0, 'ask': 14099.0, 'lastTraded': None}","{'bid': 13961.0, 'ask': 13961.0, 'lastTraded': None}",0
2007/09/21 00:00:00,2007-09-20T16:00:00,"{'bid': 14062.0, 'ask': 14062.0, 'lastTraded': None}","{'bid': 14090.0, 'ask': 14090.0, 'lastTraded': None}","{'bid': 14120.0, 'ask': 14120.0, 'lastTraded': None}","{'bid': 14041.0, 'ask': 14041.0, 'lastTraded': None}",0
2007/09/24 00:00:00,2007-09-23T16:00:00,"{'bid': 14090.0, 'ask': 14090.0, 'lastTraded': None}","{'bid': 14083.0, 'ask': 14083.0, 'lastTraded': None}","{'bid': 14130.0, 'ask': 14130.0, 'lastTraded': None}","{'bid': 14066.0, 'ask': 14066.0, 'lastTraded': None}",0
2007/09/25 00:00:00,2007-09-24T16:00:00,"{'bid': 14083.0, 'ask': 14083.0, 'lastTraded': None}","{'bid': 14145.0, 'ask': 14145.0, 'lastTraded': None}","{'bid': 14153.0, 'ask': 14153.0, 'lastTraded': None}","{'bid': 14059.0, 'ask': 14059.0, 'lastTraded': None}",0
2007/09/26 00:00:00,2007-09-25T16:00:00,"{'bid': 14145.0, 'ask': 14145.0, 'lastTraded': None}","{'bid': 14129.0, 'ask': 14129.0, 'lastTraded': None}","{'bid': 14162.0, 'ask': 14162.0, 'lastTraded': None}","{'bid': 14110.0, 'ask': 14110.0, 'lastTraded': None}",0
2007/09/27 00:00:00,2007-09-26T16:00:00,"{'bid': 14129.0, 'ask': 14129.0, 'lastTraded': None}","{'bid': 14148.0, 'ask': 14148.0, 'lastTraded': None}","{'bid': 14189.0, 'ask': 14189.0, 'lastTraded': None}","{'bid': 14122.0, 'ask': 14122.0, 'lastTraded': None}",0
2007/09/28 00:00:00,2007-09-27T16:00:00,"{'bid': 14148.0, 'ask': 14148.0, 'lastTraded': None}","{'bid': 14211.0, 'ask': 14211.0, 'lastTraded': None}","{'bid': 14278.0, 'ask': 14278.0, 'lastTraded': None}","{'bid': 14144.0, 'ask': 14144.0, 'lastTraded': None}",0
2007/10/01 00:00:00,2007-09-30T16:00:00,"{'bid': 14276.0, 'ask': 14276.0, 'lastTraded': None}","{'bid': 14231.0, 'ask': 14231.0, 'lastTraded': None}","{'bid': 14281.0, 'ask': 14281.0, 'lastTraded': None}","{'bid': 14209.0, 'ask': 14209.0, 'lastTraded': None}",0
2007/10/02 00:00:00,2007-10-01T16:00:00,"{'bid': 14231.0, 'ask': 14231.0, 'lastTraded': None}","{'bid': 14150.0, 'ask': 14150.0, 'lastTraded': None}","{'bid': 14237.0, 'ask': 14237.0, 'lastTraded': None}","{'bid': 14137.0, 'ask': 14137.0, 'lastTraded': None}",0
2007/10/03 00:00:00,2007-10-02T16:00:00,"{'bid': 14150.0, 'ask': 14150.0, 'lastTraded': None}","{'bid': 14089.0, 'ask': 14089.0, 'lastTraded': None}","{'bid': 14201.0, 'ask': 14201.0, 'lastTraded': None}","{'bid': 14080.0, 'ask': 14080.0, 'lastTraded': None}",0
2007/10/04 00:00:00,2007-10-03T16:00:00,"{'bid': 14089.0, 'ask': 14089.0, 'lastTraded': None}","{'bid': 14132.0, 'ask': 14132.0, 'lastTraded': None}","{'bid': 14149.0, 'ask': 14149.0, 'lastTraded': None}","{'bid': 14066.0, 'ask': 14066.0, 'lastTraded': None}",0
2007/10/05 00:00:00,2007-10-04T16:00:00,"{'bid': 14132.0, 'ask': 14132.0, 'lastTraded': None}","{'bid': 14146.0, 'ask': 14146.0, 'lastTraded': None}","{'bid': 14156.0, 'ask': 14156.0, 'lastTraded': None}","{'bid': 14030.0, 'ask': 14030.0, 'lastTraded': None}",0
2007/10/08 00:00:00,2007-10-07T16:00:00,"{'bid': 14146.0, 'ask': 14146.0, 'lastTraded': None}","{'bid': 14056.0, 'ask': 14056.0, 'lastTraded': None}","{'bid': 14153.0, 'ask': 14153.0, 'lastTraded': None}","{'bid': 14034.0, 'ask': 14034.0, 'lastTraded': None}",0
2007/10/09 00:00:00,2007-10-08T16:00:00,"{'bid': 14056.0, 'ask': 14056.0, 'lastTraded': None}","{'bid': 14101.0, 'ask': 14101.0, 'lastTraded': None}","{'bid': 14113.0, 'ask': 14113.0, 'lastTraded': None}","{'bid': 14013.0, 'ask': 14013.0, 'lastTraded': None}",0
2007/10/10 00:00:00,2007-10-09T16:00:00,"{'bid': 14101.0, 'ask': 14101.0, 'lastTraded': None}","{'bid': 14141.0, 'ask': 14141.0, 'lastTraded': None}","{'bid': 14171.0, 'ask': 14171.0, 'lastTraded': None}","{'bid': 14092.0, 'ask': 14092.0, 'lastTraded': None}",0
2007/10/11 00:00:00,2007-10-10T16:00:00,"{'bid': 14141.0, 'ask': 14141.0, 'lastTraded': None}","{'bid': 14200.0, 'ask': 14200.0, 'lastTraded': None}","{'bid': 14241.0, 'ask': 14241.0, 'lastTraded': None}","{'bid': 14133.0, 'ask': 14133.0, 'lastTraded': None}",0
2007/10/12 00:00:00,2007-10-11T16:00:00,"{'bid': 14200.0, 'ask': 14200.0, 'lastTraded': None}","{'bid': 14180.0, 'ask': 14180.0, 'lastTraded': None}","{'bid': 14213.0, 'ask': 14213.0, 'lastTraded': None}","{'bid': 14152.0, 'ask': 14152.0, 'lastTraded': None}",0
2007/10/15 00:00:00,2007-10-14T16:00:00,"{'bid': 14180.0, 'ask': 14180.0, 'lastTraded': None}","{'bid': 14213.0, 'ask': 14213.0, 'lastTraded': None}","{'bid': 14243.0, 'ask': 14243.0, 'lastTraded': None}","{'bid': 14159.0, 'ask': 14159.0, 'lastTraded': None}",0
2007/10/16 00:00:00,2007-10-15T16:00:00,"{'bid': 14213.0, 'ask': 14213.0, 'lastTraded': None}","{'bid': 14168.0, 'ask': 14168.0, 'lastTraded': None}","{'bid': 14227.0, 'ask': 14227.0, 'lastTraded': None}","{'bid': 14142.0, 'ask': 14142.0, 'lastTraded': None}",0
2007/10/17 00:00:00,2007-10-16T16:00:00,"{'bid': 14168.0, 'ask': 14168.0, 'lastTraded': None}","{'bid': 14207.0, 'ask': 14207.0, 'lastTraded': None}","{'bid': 14230.0, 'ask': 14230.0, 'lastTraded': None}","{'bid': 14156.0, 'ask': 14156.0, 'lastTraded': None}",0
2007/10/18 00:00:00,2007-10-17T16:00:00,"{'bid': 14207.0, 'ask': 14207.0, 'lastTraded': None}","{'bid': 14285.0, 'ask': 14285.0, 'lastTraded': None}","{'bid': 14310.0, 'ask': 14310.0, 'lastTraded': None}","{'bid': 14194.0, 'ask': 14194.0, 'lastTraded': None}",0
2007/10/19 00:00:00,2007-10-18T16:00:00,"{'bid': 14285.0, 'ask': 14285.0, 'lastTraded': None}","{'bid': 14326.0, 'ask': 14326.0, 'lastTraded': None}","{'bid': 14319.0, 'ask': 14319.0, 'lastTraded': None}","{'bid': 14244.0, 'ask': 14244.0, 'lastTraded': None}",0
2007/10/22 00:00:00,2007-10-21T16:00:00,"{'bid': 14326.0, 'ask': 14326.0, 'lastTraded': None}","{'bid': 14178.0, 'ask': 14178.0, 'lastTraded': None}","{'bid': 14348.0, 'ask': 14348.0, 'lastTraded': None}","{'bid': 14124.0, 'ask': 14124.0, 'lastTraded': None}",0
2007/10/23 00:00:00,2007-10-22T16:00:00,"{'bid': 14178.0, 'ask': 14178.0, 'lastTraded': None}","{'bid': 14259.0, 'ask': 14259.0, 'lastTraded': None}","{'bid': 14280.0, 'ask': 14280.0, 'lastTraded': None}","{'bid': 14169.0, 'ask': 14169.0, 'lastTraded': None}",0
2007/10/24 00:00:00,2007-10-23T16:00:00,"{'bid': 14259.0, 'ask': 14259.0, 'lastTraded': None}","{'bid': 14264.0, 'ask': 14264.0, 'lastTraded': None}","{'bid': 14268.0, 'ask': 14268.0, 'lastTraded': None}","{'bid': 14187.0, 'ask': 14187.0, 'lastTraded': None}",0
2007/10/25 00:00:00,2007-10-24T16:00:00,"{'bid': 14264.0, 'ask': 14264.0, 'lastTraded': None}","{'bid': 14329.0, 'ask': 14329.0, 'lastTraded': None}","{'bid': 14344.0, 'ask': 14344.0, 'lastTraded': None}","{'bid': 14245.0, 'ask': 14245.0, 'lastTraded': None}",0
2007/10/26 00:00:00,2007-10-25T16:00:00,"{'bid': 14329.0, 'ask': 14329.0, 'lastTraded': None}","{'bid': 14410.0, 'ask': 14410.0, 'lastTraded': None}","{'bid': 14397.0, 'ask': 14397.0, 'lastTraded': None}","{'bid': 14316.0, 'ask': 14316.0, 'lastTraded': None}",0
2007/10/28 23:00:00,2007-10-28T16:00:00,"{'bid': 14410.0, 'ask': 14410.0, 'lastTraded': None}","{'bid': 14423.0, 'ask': 14423.0, 'lastTraded': None}","{'bid': 14438.0, 'ask': 14438.0, 'lastTraded': None}","{'bid': 14375.0, 'ask': 14375.0, 'lastTraded': None}",0
2007/10/29 23:00:00,2007-10-29T16:00:00,"{'bid': 14423.0, 'ask': 14423.0, 'lastTraded': None}","{'bid': 14439.0, 'ask': 14439.0, 'lastTraded': None}","{'bid': 14441.0, 'ask': 14441.0, 'lastTraded': None}","{'bid': 14373.0, 'ask': 14373.0, 'lastTraded': None}",0
2007/10/30 23:00:00,2007-10-30T16:00:00,"{'bid': 14439.0, 'ask': 14439.0, 'lastTraded': None}","{'bid': 14460.5, 'ask': 14460.5, 'lastTraded': None}","{'bid': 14504.0, 'ask': 14504.0, 'lastTraded': None}","{'bid': 14417.0, 'ask': 14417.0, 'lastTraded': None}",0
2007/10/31 23:00:00,2007-10-31T16:00:00,"{'bid': 14478.0, 'ask': 14478.0, 'lastTraded': None}","{'bid': 14422.0, 'ask': 14422.0, 'lastTraded': None}","{'bid': 14482.0, 'ask': 14482.0, 'lastTraded': None}","{'bid': 14402.0, 'ask': 14402.0, 'lastTraded': None}",0
2007/11/01 23:00:00,2007-11-01T16:00:00,"{'bid': 14422.0, 'ask': 14422.0, 'lastTraded': None}","{'bid': 14512.0, 'ask': 14512.0, 'lastTraded': None}","{'bid': 14527.0, 'ask': 14527.0, 'lastTraded': None}","{'bid': 14416.0, 'ask': 14416.0, 'lastTraded': None}",0
2007/11/04 23:00:00,2007-11-04T16:00:00,"{'bid': 14512.0, 'ask': 14512.0, 'lastTraded': None}","{'bid': 14464.0, 'ask': 14464.0, 'lastTraded': None}","{'bid': 14524.0, 'ask': 14524.0, 'lastTraded': None}","{'bid': 14442.0, 'ask': 14442.0, 'lastTraded': None}",0
2007/11/05 23:00:00,2007-11-05T16:00:00,"{'bid': 14464.0, 'ask': 14464.0, 'lastTraded': None}","{'bid': 14558.0, 'ask': 14558.0, 'lastTraded': None}","{'bid': 14571.0, 'ask': 14571.0, 'lastTraded': None}","{'bid': 14462.0, 'ask': 14462.0, 'lastTraded': None}",0
2007/11/06 23:00:00,2007-11-06T16:00:00,"{'bid': 14558.0, 'ask': 14558.0, 'lastTraded': None}","{'bid': 14640.0, 'ask': 14640.0, 'lastTraded': None}","{'bid': 14730.0, 'ask': 14730.0, 'lastTraded': None}","{'bid': 14552.0, 'ask': 14552.0, 'lastTraded': None}",0
2007/11/07 23:00:00,2007-11-07T16:00:00,"{'bid': 14640.0, 'ask': 14640.0, 'lastTraded': None}","{'bid': 14671.0, 'ask': 14671.0, 'lastTraded': None}","{'bid': 14703.0, 'ask': 14703.0, 'lastTraded': None}","{'bid': 14614.0, 'ask': 14614.0, 'lastTraded': None}",0
2007/11/08 23:00:00,2007-11-08T16:00:00,"{'bid': 14671.0, 'ask': 14671.0, 'lastTraded': None}","{'bid': 14669.0, 'ask': 14669.0, 'lastTraded': None}","{'bid': 14752.0, 'ask': 14752.0, 'lastTraded': None}","{'bid': 14629.0, 'ask': 14629.0, 'lastTraded': None}",0
2007/11/11 23:00:00,2007-11-11T16:00:00,"{'bid': 14669.0, 'ask': 14669.0, 'lastTraded': None}","{'bid': 14531.0, 'ask': 14531.0, 'lastTraded': None}","{'bid': 14674.0, 'ask': 14674.0, 'lastTraded': None}","{'bid': 14524.0, 'ask': 14524.0, 'lastTraded': None}",0
