snapshotTime,snapshotTimeUTC,openPrice,closePrice,highPrice,lowPrice,lastTradedVolume
2010/09/02 00:00:00,2010-09-01T16:00:00,"{'bid': 12810.8, 'ask': 12812.8, 'lastTraded': None}","{'bid': 12822.8, 'ask': 12824.8, 'lastTraded': None}","{'bid': 12847.6, 'ask': 12849.6, 'lastTraded': None}","{'bid': 12775.9, 'ask': 12777.3, 'lastTraded': None}",96900
2010/09/03 00:00:00,2010-09-02T16:00:00,"{'bid': 12823.0, 'ask': 12825.0, 'lastTraded': None}","{'bid': 12882.7, 'ask': 12884.7, 'lastTraded': None}","{'bid': 12888.6, 'ask': 12890.2, 'lastTraded': None}","{'bid': 12802.5, 'ask': 12804.3, 'lastTraded': None}",86115
2010/09/04 00:00:00,2010-09-03T16:00:00,"{'bid': 12882.6, 'ask': 12884.6, 'lastTraded': None}","{'bid': 12896.0, 'ask': 12898.0, 'lastTraded': None}","{'bid': 12896.7, 'ask': 12898.4, 'lastTraded': None}","{'bid': 12876.0, 'ask': 12877.9, 'lastTraded': None}",11655
2010/09/06 00:00:00,2010-09-05T16:00:00,"{'bid': 12895.9, 'ask': 12897.9, 'lastTraded': None}","{'bid': 12889.9, 'ask': 12891.9, 'lastTraded': None}","{'bid': 12918.3, 'ask': 12919.3, 'lastTraded': None}","{'bid': 12866.2, 'ask': 12868.0, 'lastTraded': None}",52150
2010/09/07 00:00:00,2010-09-06T16:00:00,"{'bid': 12890.0, 'ask': 12892.0, 'lastTraded': None}","{'bid': 12721.0, 'ask': 12723.0, 'lastTraded': None}","{'bid': 12892.4, 'ask': 12893.9, 'lastTraded': None}","{'bid': 12698.2, 'ask': 12699.5, 'lastTraded': None}",98424
2010/09/08 00:00:00,2010-09-07T16:00:00,"{'bid': 12720.9, 'ask': 12722.9, 'lastTraded': None}","{'bid': 12725.6, 'ask': 12727.6, 'lastTraded': None}","{'bid': 12762.4, 'ask': 12764.4, 'lastTraded': None}","{'bid': 12658.4, 'ask': 12659.9, 'lastTraded': None}",112216
2010/09/09 00:00:00,2010-09-08T16:00:00,"{'bid': 12726.3, 'ask': 12727.3, 'lastTraded': None}","{'bid': 12706.7, 'ask': 12707.7, 'lastTraded': None}","{'bid': 12765.8, 'ask': 12766.8, 'lastTraded': None}","{'bid': 12664.0, 'ask': 12665.8, 'lastTraded': None}",107083
2010/09/10 00:00:00,2010-09-09T16:00:00,"{'bid': 12706.8, 'ask': 12707.8, 'lastTraded': None}","{'bid': 12729.8, 'ask': 12731.8, 'lastTraded': None}","{'bid': 12746.5, 'ask': 12747.7, 'lastTraded': None}","{'bid': 12643.0, 'ask': 12644.7, 'lastTraded': None}",104991
2010/09/11 00:00:00,2010-09-10T16:00:00,"{'bid': 12729.7, 'ask': 12731.7, 'lastTraded': None}","{'bid': 12680.6, 'ask': 12682.6, 'lastTraded': None}","{'bid': 12735.7, 'ask': 12737.2, 'lastTraded': None}","{'bid': 12674.8, 'ask': 12676.6, 'lastTraded': None}",16785
2010/09/13 00:00:00,2010-09-12T16:00:00,"{'bid': 12680.4, 'ask': 12682.4, 'lastTraded': None}","{'bid': 12888.6, 'ask': 12890.6, 'lastTraded': None}","{'bid': 12890.8, 'ask': 12892.3, 'lastTraded': None}","{'bid': 12677.4, 'ask': 12678.4, 'lastTraded': None}",90165
2010/09/14 00:00:00,2010-09-13T16:00:00,"{'bid': 12889.3, 'ask': 12890.3, 'lastTraded': None}","{'bid': 13012.5, 'ask': 13014.5, 'lastTraded': None}","{'bid': 13017.7, 'ask': 13018.8, 'lastTraded': None}","{'bid': 12828.5, 'ask': 12830.0, 'lastTraded': None}",118327
2010/09/15 00:00:00,2010-09-14T16:00:00,"{'bid': 13012.6, 'ask': 13014.6, 'lastTraded': None}","{'bid': 13007.0, 'ask': 13008.0, 'lastTraded': None}","{'bid': 13035.9, 'ask': 13037.2, 'lastTraded': None}","{'bid': 12954.7, 'ask': 12955.9, 'lastTraded': None}",133982
2010/09/16 00:00:00,2010-09-15T16:00:00,"{'bid': 13007.1, 'ask': 13008.1, 'lastTraded': None}","{'bid': 13078.0, 'ask': 13079.0, 'lastTraded': None}","{'bid': 13116.4, 'ask': 13117.4, 'lastTraded': None}","{'bid': 12975.2, 'ask': 12976.6, 'lastTraded': None}",118020
2010/09/17 00:00:00,2010-09-16T16:00:00,"{'bid': 13077.5, 'ask': 13079.5, 'lastTraded': None}","{'bid': 13044.4, 'ask': 13046.4, 'lastTraded': None}","{'bid': 13159.0, 'ask': 13160.0, 'lastTraded': None}","{'bid': 13018.7, 'ask': 13020.2, 'lastTraded': None}",119868
2010/09/18 00:00:00,2010-09-17T16:00:00,"{'bid': 13043.2, 'ask': 13044.2, 'lastTraded': None}","{'bid': 13044.9, 'ask': 13046.9, 'lastTraded': None}","{'bid': 13054.1, 'ask': 13055.1, 'lastTraded': None}","{'bid': 13035.7, 'ask': 13037.2, 'lastTraded': None}",8051
2010/09/20 00:00:00,2010-09-19T16:00:00,"{'bid': 13045.0, 'ask': 13047.0, 'lastTraded': None}","{'bid': 13073.0, 'ask': 13075.0, 'lastTraded': None}","{'bid': 13120.8, 'ask': 13121.8, 'lastTraded': None}","{'bid': 13028.2, 'ask': 13029.5, 'lastTraded': None}",78588
2010/09/21 00:00:00,2010-09-20T16:00:00,"{'bid': 13073.1, 'ask': 13075.1, 'lastTraded': None}","{'bid': 13134.9, 'ask': 13135.9, 'lastTraded': None}","{'bid': 13148.7, 'ask': 13150.3, 'lastTraded': None}","{'bid': 13050.1, 'ask': 13051.5, 'lastTraded': None}",98293
2010/09/22 00:00:00,2010-09-21T16:00:00,"{'bid': 13134.8, 'ask': 13135.8, 'lastTraded': None}","{'bid': 13383.4, 'ask': 13384.4, 'lastTraded': None}","{'bid': 13439.9, 'ask': 13440.9, 'lastTraded': None}","{'bid': 13106.6, 'ask': 13107.6, 'lastTraded': None}",149917
2010/09/23 00:00:00,2010-09-22T16:00:00,"{'bid': 13383.5, 'ask': 13384.5, 'lastTraded': None}","{'bid': 13342.3, 'ask': 13344.3, 'lastTraded': None}","{'bid': 13413.6, 'ask': 13416.3, 'lastTraded': None}","{'bid': 13303.5, 'ask': 13305.2, 'lastTraded': None}",127476
2010/09/24 00:00:00,2010-09-23T16:00:00,"{'bid': 13332.0, 'ask': 13334.0, 'lastTraded': None}","{'bid': 13475.2, 'ask': 13476.2, 'lastTraded': None}","{'bid': 13492.2, 'ask': 13493.7, 'lastTraded': None}","{'bid': 13285.8, 'ask': 13287.1, 'lastTraded': None}",119030
2010/09/27 00:00:00,2010-09-26T16:00:00,"{'bid': 13492.5, 'ask': 13495.5, 'lastTraded': None}","{'bid': 13473.7, 'ask': 13475.7, 'lastTraded': None}","{'bid': 13505.9, 'ask': 13507.7, 'lastTraded': None}","{'bid': 13424.8, 'ask': 13426.3, 'lastTraded': None}",92159
2010/09/28 00:00:00,2010-09-27T16:00:00,"{'bid': 13436.7, 'ask': 13438.7, 'lastTraded': None}","{'bid': 13581.3, 'ask': 13582.3, 'lastTraded': None}","{'bid': 13582.5, 'ask': 13584.0, 'lastTraded': None}","{'bid': 13434.6, 'ask': 13435.6, 'lastTraded': None}",61228
2010/09/29 00:00:00,2010-09-28T16:00:00,"{'bid': 13580.3, 'ask': 13581.3, 'lastTraded': None}","{'bid': 13635.2, 'ask': 13636.2, 'lastTraded': None}","{'bid': 13642.9, 'ask': 13644.4, 'lastTraded': None}","{'bid': 13565.7, 'ask': 13567.0, 'lastTraded': None}",107837
2010/09/30 00:00:00,2010-09-29T16:00:00,"{'bid': 13635.3, 'ask': 13636.3, 'lastTraded': None}","{'bid': 13600.3, 'ask': 13601.3, 'lastTraded': None}","{'bid': 13683.1, 'ask': 13684.1, 'lastTraded': None}","{'bid': 13560.7, 'ask': 13562.6, 'lastTraded': None}",142049
2010/10/01 00:00:00,2010-09-30T16:00:00,"{'bid': 13599.8, 'ask': 13600.8, 'lastTraded': None}","{'bid': 13753.1, 'ask': 13754.1, 'lastTraded': None}","{'bid': 13776.9, 'ask': 13778.5, 'lastTraded': None}","{'bid': 13582.3, 'ask': 13583.8, 'lastTraded': None}",128601
2010/10/04 00:00:00,2010-10-03T16:00:00,"{'bid': 13790.7, 'ask': 13794.5, 'lastTraded': None}","{'bid': 13686.3, 'ask': 13687.3, 'lastTraded': None}","{'bid': 13806.2, 'ask': 13807.4, 'lastTraded': None}","{'bid': 13665.8, 'ask': 13667.3, 'lastTraded': None}",88072
2010/10/05 00:00:00,2010-10-04T16:00:00,"{'bid': 13686.4, 'ask': 13687.4, 'lastTraded': None}","{'bid': 13832.6, 'ask': 13834.6, 'lastTraded': None}","{'bid': 13850.7, 'ask': 13852.4, 'lastTraded': None}","{'bid': 13636.8, 'ask': 13638.0, 'lastTraded': None}",118673
2010/10/06 00:00:00,2010-10-05T16:00:00,"{'bid': 13832.9, 'ask': 13833.9, 'lastTraded': None}","{'bid': 13922.5, 'ask': 13924.5, 'lastTraded': None}","{'bid': 13927.9, 'ask': 13929.4, 'lastTraded': None}","{'bid': 13797.5, 'ask': 13799.5, 'lastTraded': None}",118132
2010/10/07 00:00:00,2010-10-06T16:00:00,"{'bid': 13922.3, 'ask': 13924.3, 'lastTraded': None}","{'bid': 13919.1, 'ask': 13920.1, 'lastTraded': None}","{'bid': 14028.7, 'ask': 14029.7, 'lastTraded': None}","{'bid': 13897.3, 'ask': 13898.9, 'lastTraded': None}",107717
2010/10/08 00:00:00,2010-10-07T16:00:00,"{'bid': 13918.6, 'ask': 13920.6, 'lastTraded': None}","{'bid': 13922.3, 'ask': 13923.3, 'lastTraded': None}","{'bid': 13983.6, 'ask': 13985.1, 'lastTraded': None}","{'bid': 13833.2, 'ask': 13834.8, 'lastTraded': None}",113909
2010/10/09 00:00:00,2010-10-08T16:00:00,"{'bid': 13921.9, 'ask': 13923.9, 'lastTraded': None}","{'bid': 13938.4, 'ask': 13940.4, 'lastTraded': None}","{'bid': 13938.4, 'ask': 13940.4, 'lastTraded': None}","{'bid': 13900.6, 'ask': 13902.1, 'lastTraded': None}",13139
2010/10/11 00:00:00,2010-10-10T16:00:00,"{'bid': 13985.5, 'ask': 13989.5, 'lastTraded': None}","{'bid': 13875.3, 'ask': 13877.3, 'lastTraded': None}","{'bid': 14012.8, 'ask': 14014.2, 'lastTraded': None}","{'bid': 13871.3, 'ask': 13872.9, 'lastTraded': None}",70704
2010/10/12 00:00:00,2010-10-11T16:00:00,"{'bid': 13875.2, 'ask': 13877.2, 'lastTraded': None}","{'bid': 13844.7, 'ask': 13846.7, 'lastTraded': None}","{'bid': 13900.5, 'ask': 13902.4, 'lastTraded': None}","{'bid': 13774.4, 'ask': 13775.9, 'lastTraded': None}",109507
2010/10/13 00:00:00,2010-10-12T16:00:00,"{'bid': 13844.6, 'ask': 13846.6, 'lastTraded': None}","{'bid': 13962.7, 'ask': 13964.7, 'lastTraded': None}","{'bid': 14001.1, 'ask': 14002.6, 'lastTraded': None}","{'bid': 13836.8, 'ask': 13838.8, 'lastTraded': None}",117009
2010/10/14 00:00:00,2010-10-13T16:00:00,"{'bid': 13963.1, 'ask': 13964.1, 'lastTraded': None}","{'bid': 14064.6, 'ask': 14066.6, 'lastTraded': None}","{'bid': 14122.0, 'ask': 14123.0, 'lastTraded': None}","{'bid': 13937.1, 'ask': 13938.8, 'lastTraded': None}",117795
2010/10/15 00:00:00,2010-10-14T16:00:00,"{'bid': 14064.5, 'ask': 14066.5, 'lastTraded': None}","{'bid': 13996.5, 'ask': 13997.5, 'lastTraded': None}","{'bid': 14159.1, 'ask': 14161.1, 'lastTraded': None}","{'bid': 13985.0, 'ask': 13987.0, 'lastTraded': None}",132369
2010/10/18 00:00:00,2010-10-17T16:00:00,"{'bid': 13985.2, 'ask': 13987.2, 'lastTraded': None}","{'bid': 13977.6, 'ask': 13978.6, 'lastTraded': None}","{'bid': 13992.8, 'ask': 13996.8, 'lastTraded': None}","{'bid': 13830.4, 'ask': 13831.7, 'lastTraded': None}",100744
2010/10/19 00:00:00,2010-10-18T16:00:00,"{'bid': 13978.3, 'ask': 13979.6, 'lastTraded': None}","{'bid': 13825.9, 'ask': 13826.9, 'lastTraded': None}","{'bid': 14003.3, 'ask': 14004.6, 'lastTraded': None}","{'bid': 13767.2, 'ask': 13768.2, 'lastTraded': None}",137937
2010/10/20 00:00:00,2010-10-19T16:00:00,"{'bid': 13825.5, 'ask': 13826.5, 'lastTraded': None}","{'bid': 13948.4, 'ask': 13949.4, 'lastTraded': None}","{'bid': 13989.3, 'ask': 13990.3, 'lastTraded': None}","{'bid': 13697.2, 'ask': 13698.2, 'lastTraded': None}",138605
2010/10/21 00:00:00,2010-10-20T16:00:00,"{'bid': 13948.0, 'ask': 13949.0, 'lastTraded': None}","{'bid': 13971.6, 'ask': 13973.6, 'lastTraded': None}","{'bid': 14049.8, 'ask': 14050.8, 'lastTraded': None}","{'bid': 13871.2, 'ask': 13872.4, 'lastTraded': None}",137436
2010/10/22 00:00:00,2010-10-21T16:00:00,"{'bid': 13971.5, 'ask': 13973.5, 'lastTraded': None}","{'bid': 13903.0, 'ask': 13904.0, 'lastTraded': None}","{'bid': 13982.0, 'ask': 13983.0, 'lastTraded': None}","{'bid': 13861.6, 'ask': 13862.6, 'lastTraded': None}",122508
2010/10/23 00:00:00,2010-10-22T16:00:00,"{'bid': 13903.1, 'ask': 13904.1, 'lastTraded': None}","{'bid': 13952.5, 'ask': 13954.5, 'lastTraded': None}","{'bid': 13953.4, 'ask': 13954.9, 'lastTraded': None}","{'bid': 13892.7, 'ask': 13894.6, 'lastTraded': None}",14642
2010/10/25 00:00:00,2010-10-24T16:00:00,"{'bid': 13977.4, 'ask': 13981.4, 'lastTraded': None}","{'bid': 13984.7, 'ask': 13986.7, 'lastTraded': None}","{'bid': 14079.9, 'ask': 14081.2, 'lastTraded': None}","{'bid': 13933.6, 'ask': 13935.0, 'lastTraded': None}",90189
2010/10/26 00:00:00,2010-10-25T16:00:00,"{'bid': 13984.6, 'ask': 13986.6, 'lastTraded': None}","{'bid': 13871.0, 'ask': 13873.0, 'lastTraded': None}","{'bid': 13992.3, 'ask': 13993.6, 'lastTraded': None}","{'bid': 13838.2, 'ask': 13839.2, 'lastTraded': None}",114938
2010/10/27 00:00:00,2010-10-26T16:00:00,"{'bid': 13871.1, 'ask': 13873.1, 'lastTraded': None}","{'bid': 13787.0, 'ask': 13788.0, 'lastTraded': None}","{'bid': 13878.1, 'ask': 13879.1, 'lastTraded': None}","{'bid': 13757.6, 'ask': 13759.1, 'lastTraded': None}",129496
2010/10/28 00:00:00,2010-10-27T16:00:00,"{'bid': 13787.2, 'ask': 13788.2, 'lastTraded': None}","{'bid': 13927.9, 'ask': 13928.9, 'lastTraded': None}","{'bid': 13945.1, 'ask': 13946.2, 'lastTraded': None}","{'bid': 13733.7, 'ask': 13734.7, 'lastTraded': None}",111677
2010/10/29 00:00:00,2010-10-28T16:00:00,"{'bid': 13927.7, 'ask': 13928.7, 'lastTraded': None}","{'bid': 13893.1, 'ask': 13894.1, 'lastTraded': None}","{'bid': 13951.3, 'ask': 13952.5, 'lastTraded': None}","{'bid': 13806.4, 'ask': 13807.9, 'lastTraded': None}",117370
2010/10/31 23:00:00,2010-10-31T16:00:00,"{'bid': 13961.4, 'ask': 13963.4, 'lastTraded': None}","{'bid': 13886.9, 'ask': 13887.9, 'lastTraded': None}","{'bid': 14010.8, 'ask': 14011.8, 'lastTraded': None}","{'bid': 13864.6, 'ask': 13865.6, 'lastTraded': None}",2663
2010/11/01 23:00:00,2010-11-01T16:00:00,"{'bid': 13886.9, 'ask': 13887.9, 'lastTraded': None}","{'bid': 14025.9, 'ask': 14026.9, 'lastTraded': None}","{'bid': 14045.8, 'ask': 14046.8, 'lastTraded': None}","{'bid': 13873.9, 'ask': 13874.9, 'lastTraded': None}",3034
2010/11/02 23:00:00,2010-11-02T16:00:00,"{'bid': 14028.6, 'ask': 14029.6, 'lastTraded': None}","{'bid': 14013.7, 'ask': 14015.7, 'lastTraded': None}","{'bid': 14056.8, 'ask': 14058.8, 'lastTraded': None}","{'bid': 13992.6, 'ask': 13993.8, 'lastTraded': None}",3207
2010/11/03 23:00:00,2010-11-03T16:00:00,"{'bid': 14013.2, 'ask': 14014.2, 'lastTraded': None}","{'bid': 14222.8, 'ask': 14224.8, 'lastTraded': None}","{'bid': 14281.6, 'ask': 14282.8, 'lastTraded': None}","{'bid': 14006.6, 'ask': 14007.6, 'lastTraded': None}",36395
2010/11/04 23:00:00,2010-11-04T16:00:00,"{'bid': 14223.6, 'ask': 14224.6, 'lastTraded': None}","{'bid': 14031.6, 'ask': 14032.6, 'lastTraded': None}","{'bid': 14248.3, 'ask': 14249.8, 'lastTraded': None}","{'bid': 14028.5, 'ask': 14029.5, 'lastTraded': None}",115789
2010/11/05 23:00:00,2010-11-05T16:00:00,"{'bid': 14031.2, 'ask': 14032.2, 'lastTraded': None}","{'bid': 14031.9, 'ask': 14032.9, 'lastTraded': None}","{'bid': 14070.4, 'ask': 14071.4, 'lastTraded': None}","{'bid': 14023.7, 'ask': 14024.7, 'lastTraded': None}",19221
2010/11/07 23:00:00,2010-11-07T16:00:00,"{'bid': 14036.1, 'ask': 14040.1, 'lastTraded': None}","{'bid': 13899.0, 'ask': 13900.0, 'lastTraded': None}","{'bid': 14085.4, 'ask': 14086.4, 'lastTraded': None}","{'bid': 13887.6, 'ask': 13888.6, 'lastTraded': None}",99923
2010/11/08 23:00:00,2010-11-08T16:00:00,"{'bid': 13898.4, 'ask': 13899.4, 'lastTraded': None}","{'bid': 13911.6, 'ask': 13912.6, 'lastTraded': None}","{'bid': 13973.4, 'ask': 13974.4, 'lastTraded': None}","{'bid': 13823.4, 'ask': 13824.4, 'lastTraded': None}",135100
2010/11/09 23:00:00,2010-11-09T16:00:00,"{'bid': 13911.9, 'ask': 13912.9, 'lastTraded': None}","{'bid': 13699.9, 'ask': 13700.9, 'lastTraded': None}","{'bid': 13915.5, 'ask': 13916.5, 'lastTraded': None}","{'bid': 13670.3, 'ask': 13671.3, 'lastTraded': None}",176223
2010/11/10 23:00:00,2010-11-10T16:00:00,"{'bid': 13700.1, 'ask': 13701.1, 'lastTraded': None}","{'bid': 13669.6, 'ask': 13670.6, 'lastTraded': None}","{'bid': 13820.5, 'ask': 13821.5, 'lastTraded': None}","{'bid': 13656.1, 'ask': 13657.1, 'lastTraded': None}",136496
2010/11/11 23:00:00,2010-11-11T16:00:00,"{'bid': 13670.1, 'ask': 13671.1, 'lastTraded': None}","{'bid': 13700.6, 'ask': 13702.6, 'lastTraded': None}","{'bid': 13776.6, 'ask': 13777.6, 'lastTraded': None}","{'bid': 13573.2, 'ask': 13574.4, 'lastTraded': None}",154608
2010/11/12 23:00:00,2010-11-12T16:00:00,"{'bid': 13700.7, 'ask': 13702.7, 'lastTraded': None}","{'bid': 13689.7, 'ask': 13691.7, 'lastTraded': None}","{'bid': 13728.3, 'ask': 13729.3, 'lastTraded': None}","{'bid': 13658.8, 'ask': 13660.3, 'lastTraded': None}",30354
2010/11/14 23:00:00,2010-11-14T16:00:00,"{'bid': 13702.8, 'ask': 13704.8, 'lastTraded': None}","{'bid': 13595.4, 'ask': 13596.4, 'lastTraded': None}","{'bid': 13749.7, 'ask': 13751.5, 'lastTraded': None}","{'bid': 13590.0, 'ask': 13591.4, 'lastTraded': None}",94256
2010/11/15 23:00:00,2010-11-15T16:00:00,"{'bid': 13595.2, 'ask': 13596.2, 'lastTraded': None}","{'bid': 13551.7, 'ask': 13552.7, 'lastTraded': None}","{'bid': 13655.2, 'ask': 13656.6, 'lastTraded': None}","{'bid': 13534.7, 'ask': 13536.4, 'lastTraded': None}",133172
2010/11/16 23:00:00,2010-11-16T16:00:00,"{'bid': 13551.6, 'ask': 13552.6, 'lastTraded': None}","{'bid': 13540.6, 'ask': 13542.6, 'lastTraded': None}","{'bid': 13555.3, 'ask': 13556.3, 'lastTraded': None}","{'bid': 13448.0, 'ask': 13449.0, 'lastTraded': None}",127213
2010/11/17 23:00:00,2010-11-17T16:00:00,"{'bid': 13540.5, 'ask': 13542.5, 'lastTraded': None}","{'bid': 13601.2, 'ask': 13602.2, 'lastTraded': None}","{'bid': 13667.3, 'ask': 13668.3, 'lastTraded': None}","{'bid': 13509.6, 'ask': 13511.5, 'lastTraded': None}",117101
2010/11/18 23:00:00,2010-11-18T16:00:00,"{'bid': 13601.3, 'ask': 13602.3, 'lastTraded': None}","{'bid': 13661.1, 'ask': 13662.1, 'lastTraded': None}","{'bid': 13731.1, 'ask': 13732.6, 'lastTraded': None}","{'bid': 13583.6, 'ask': 13585.2, 'lastTraded': None}",106602
2010/11/19 23:00:00,2010-11-19T16:00:00,"{'bid': 13660.9, 'ask': 13661.9, 'lastTraded': None}","{'bid': 13671.6, 'ask': 13673.6, 'lastTraded': None}","{'bid': 13694.5, 'ask': 13696.1, 'lastTraded': None}","{'bid': 13630.2, 'ask': 13631.2, 'lastTraded': None}",21729
2010/11/21 23:00:00,2010-11-21T16:00:00,"{'bid': 13744.5, 'ask': 13746.5, 'lastTraded': None}","{'bid': 13608.7, 'ask': 13610.7, 'lastTraded': None}","{'bid': 13785.7, 'ask': 13786.7, 'lastTraded': None}","{'bid': 13605.7, 'ask': 13607.2, 'lastTraded': None}",83379
2010/11/22 23:00:00,2010-11-22T16:00:00,"{'bid': 13609.4, 'ask': 13610.4, 'lastTraded': None}","{'bid': 13432.4, 'ask': 13434.4, 'lastTraded': None}","{'bid': 13632.9, 'ask': 13634.0, 'lastTraded': None}","{'bid': 13398.3, 'ask': 13399.3, 'lastTraded': None}",134303
