datetime,datetimeUTC,open,close,high,low,volumn
2016/02/28 23:00:00,2016-02-28T16:00:00,1.09218,1.08632,1.09627,1.08619,128421
2016/02/29 23:00:00,2016-02-29T16:00:00,1.08634,1.085945,1.08936,1.08354,160091
2016/03/01 23:00:00,2016-03-01T16:00:00,1.085955,1.082735,1.088145,1.082555,152559
2016/03/02 23:00:00,2016-03-02T16:00:00,1.082745,1.09327,1.09394,1.08256,136564
2016/03/03 23:00:00,2016-03-03T16:00:00,1.09326,1.10087,1.104375,1.090335,191560
2016/03/04 23:00:00,2016-03-04T16:00:00,1.10086,1.10046,1.10287,1.099,44385
2016/03/06 23:00:00,2016-03-06T16:00:00,1.09913,1.0984,1.09975,1.09401,101762
2016/03/07 23:00:00,2016-03-07T16:00:00,1.09841,1.10576,1.1058,1.097635,168947
2016/03/08 23:00:00,2016-03-08T16:00:00,1.10571,1.10068,1.10574,1.09461,157149
2016/03/09 23:00:00,2016-03-09T16:00:00,1.1007,1.114625,1.115965,1.082195,176740
2016/03/10 23:00:00,2016-03-10T16:00:00,1.114645,1.11585,1.12183,1.10805,265178
2016/03/11 23:00:00,2016-03-11T16:00:00,1.11586,1.1153,1.11936,1.11425,40862
2016/03/13 23:00:00,2016-03-13T16:00:00,1.11385,1.11065,1.117655,1.10932,132737
2016/03/14 23:00:00,2016-03-14T16:00:00,1.11066,1.11118,1.11252,1.10718,194354
2016/03/15 23:00:00,2016-03-15T16:00:00,1.11117,1.10744,1.11172,1.10579,165693
2016/03/16 23:00:00,2016-03-16T16:00:00,1.10746,1.13162,1.134255,1.106295,207215
2016/03/17 23:00:00,2016-03-17T16:00:00,1.13161,1.12919,1.133705,1.12561,141976
2016/03/18 23:00:00,2016-03-18T16:00:00,1.12918,1.126965,1.12927,1.12628,23849
2016/03/20 23:00:00,2016-03-20T16:00:00,1.12625,1.12597,1.128515,1.12356,90830
2016/03/21 23:00:00,2016-03-21T16:00:00,1.12596,1.12275,1.12607,1.11884,128065
2016/03/22 23:00:00,2016-03-22T16:00:00,1.12273,1.1175,1.12276,1.11631,116962
2016/03/23 23:00:00,2016-03-23T16:00:00,1.11747,1.11627,1.11878,1.114425,112768
2016/03/24 23:00:00,2016-03-24T16:00:00,1.11626,1.116355,1.11863,1.11537,66587
2016/03/25 23:00:00,2016-03-25T16:00:00,1.116345,1.11677,1.117135,1.116135,12027
2016/03/28 00:00:00,2016-03-27T16:00:00,1.116655,1.12085,1.122015,1.1153,44797
2016/03/29 00:00:00,2016-03-28T16:00:00,1.120855,1.12026,1.12253,1.116905,109373
2016/03/30 00:00:00,2016-03-29T16:00:00,1.12025,1.13298,1.13655,1.11961,160198
2016/03/31 00:00:00,2016-03-30T16:00:00,1.13295,1.13898,1.1412,1.13102,144721
2016/04/01 00:00:00,2016-03-31T16:00:00,1.13899,1.13846,1.14381,1.13349,155144
2016/04/02 00:00:00,2016-04-01T16:00:00,1.138445,1.13906,1.140395,1.13811,29938
2016/04/04 00:00:00,2016-04-03T16:00:00,1.139365,1.13856,1.141295,1.135735,97438
2016/04/05 00:00:00,2016-04-04T16:00:00,1.13857,1.137905,1.140685,1.1336,132828
2016/04/06 00:00:00,2016-04-05T16:00:00,1.137875,1.142875,1.143185,1.13267,140538
2016/04/07 00:00:00,2016-04-06T16:00:00,1.142855,1.138585,1.14543,1.13375,258295
2016/04/08 00:00:00,2016-04-07T16:00:00,1.138575,1.14049,1.14195,1.134905,217791
2016/04/09 00:00:00,2016-04-08T16:00:00,1.14047,1.13979,1.141465,1.139305,30387
2016/04/11 00:00:00,2016-04-10T16:00:00,1.141835,1.14112,1.14474,1.13723,129475
2016/04/12 00:00:00,2016-04-11T16:00:00,1.14113,1.1395,1.146515,1.134545,189523
2016/04/13 00:00:00,2016-04-12T16:00:00,1.13951,1.12795,1.13996,1.127225,237450
2016/04/13 00:00:00,2016-04-12T16:00:00,1.13951,1.12795,1.13996,1.127225,237450
2016/04/14 00:00:00,2016-04-13T16:00:00,1.12794,1.12629,1.129515,1.123375,222143
2016/04/15 00:00:00,2016-04-14T16:00:00,1.12626,1.12938,1.13172,1.124575,187127
2016/04/16 00:00:00,2016-04-15T16:00:00,1.12937,1.128375,1.13116,1.12804,28282
2016/04/18 00:00:00,2016-04-17T16:00:00,1.130985,1.132255,1.13323,1.127365,135919
2016/04/19 00:00:00,2016-04-18T16:00:00,1.13224,1.13756,1.13848,1.13033,169650
2016/04/20 00:00:00,2016-04-19T16:00:00,1.13754,1.13286,1.138815,1.13182,158858
2016/04/21 00:00:00,2016-04-20T16:00:00,1.13285,1.12997,1.139695,1.126985,229063
2016/04/22 00:00:00,2016-04-21T16:00:00,1.12996,1.12387,1.13103,1.12374,156318
2016/04/23 00:00:00,2016-04-22T16:00:00,1.12386,1.12242,1.12405,1.12181,26927
2016/04/25 00:00:00,2016-04-24T16:00:00,1.12228,1.1273,1.12784,1.12164,115331
2016/04/26 00:00:00,2016-04-25T16:00:00,1.12729,1.131755,1.13395,1.12563,142252
2016/04/27 00:00:00,2016-04-26T16:00:00,1.13175,1.13224,1.13337,1.12801,132727
2016/04/28 00:00:00,2016-04-27T16:00:00,1.13225,1.13246,1.13681,1.127245,205792
2016/04/29 00:00:00,2016-04-28T16:00:00,1.13244,1.144015,1.14594,1.132335,182711
2016/04/30 00:00:00,2016-04-29T16:00:00,1.144055,1.14524,1.145625,1.143345,38966
2016/05/02 00:00:00,2016-05-01T16:00:00,1.14543,1.15156,1.15355,1.14482,110432
2016/05/03 00:00:00,2016-05-02T16:00:00,1.15155,1.15068,1.16165,1.15029,159202
2016/05/03 00:00:00,2016-05-02T16:00:00,1.15155,1.15068,1.16165,1.15029,159202
2016/05/04 00:00:00,2016-05-03T16:00:00,1.15069,1.14856,1.15386,1.14664,183026
2016/05/05 00:00:00,2016-05-04T16:00:00,1.14855,1.14026,1.15029,1.13859,141464
2016/05/06 00:00:00,2016-05-05T16:00:00,1.14028,1.14198,1.14819,1.139255,135974
2016/05/07 00:00:00,2016-05-06T16:00:00,1.14197,1.14044,1.142945,1.138655,23966
2016/05/09 00:00:00,2016-05-08T16:00:00,1.14042,1.14017,1.14202,1.137515,106051
2016/05/10 00:00:00,2016-05-09T16:00:00,1.14018,1.1385,1.14101,1.13587,125404
2016/05/11 00:00:00,2016-05-10T16:00:00,1.13851,1.14444,1.1446,1.13656,111552
2016/05/12 00:00:00,2016-05-11T16:00:00,1.14445,1.13806,1.14467,1.137505,117387
2016/05/13 00:00:00,2016-05-12T16:00:00,1.13803,1.12938,1.13904,1.1283,144062
2016/05/14 00:00:00,2016-05-13T16:00:00,1.12937,1.13089,1.13199,1.12864,27543
2016/05/16 00:00:00,2016-05-15T16:00:00,1.13038,1.13276,1.134275,1.130155,83997
2016/05/17 00:00:00,2016-05-16T16:00:00,1.13277,1.13366,1.134885,1.130195,111256
2016/05/18 00:00:00,2016-05-17T16:00:00,1.13365,1.12762,1.13408,1.12562,129974
2016/05/19 00:00:00,2016-05-18T16:00:00,1.12763,1.121365,1.129295,1.11799,165392
2016/05/20 00:00:00,2016-05-19T16:00:00,1.12137,1.12067,1.12373,1.11954,108641
2016/05/21 00:00:00,2016-05-20T16:00:00,1.12066,1.122335,1.12283,1.12061,18471
2016/05/23 00:00:00,2016-05-22T16:00:00,1.12105,1.11916,1.124325,1.11875,92583
2016/05/23 00:00:00,2016-05-22T16:00:00,1.12105,1.11916,1.124325,1.11875,92583
2016/05/24 00:00:00,2016-05-23T16:00:00,1.11918,1.11443,1.12309,1.114395,126556
2016/05/25 00:00:00,2016-05-24T16:00:00,1.11442,1.11527,1.11655,1.112885,121588
2016/05/26 00:00:00,2016-05-25T16:00:00,1.11528,1.11835,1.12169,1.11496,118221
2016/05/27 00:00:00,2016-05-26T16:00:00,1.11834,1.11395,1.12009,1.112545,121924
2016/05/28 00:00:00,2016-05-27T16:00:00,1.11396,1.11154,1.114845,1.111095,27207
2016/05/30 00:00:00,2016-05-29T16:00:00,1.11169,1.113715,1.114485,1.10979,65981
2016/05/31 00:00:00,2016-05-30T16:00:00,1.113725,1.11341,1.11736,1.11223,126623
2016/06/01 00:00:00,2016-05-31T16:00:00,1.11342,1.11637,1.118605,1.11144,156780
2016/06/02 00:00:00,2016-06-01T16:00:00,1.1164,1.11561,1.12201,1.11454,156437
2016/06/03 00:00:00,2016-06-02T16:00:00,1.1156,1.13278,1.135015,1.11368,169008
2016/06/04 00:00:00,2016-06-03T16:00:00,1.13277,1.136735,1.137395,1.13235,34759
2016/06/06 00:00:00,2016-06-05T16:00:00,1.13483,1.13524,1.137335,1.13309,103939
2016/06/07 00:00:00,2016-06-06T16:00:00,1.13526,1.13494,1.139305,1.132595,146748
2016/06/08 00:00:00,2016-06-07T16:00:00,1.13498,1.14011,1.14108,1.134315,114839
2016/06/09 00:00:00,2016-06-08T16:00:00,1.14007,1.13284,1.14157,1.13057,134966
2016/06/10 00:00:00,2016-06-09T16:00:00,1.13285,1.128025,1.13333,1.127225,122410
2016/06/11 00:00:00,2016-06-10T16:00:00,1.128035,1.12508,1.128505,1.12452,33740
2016/06/13 00:00:00,2016-06-12T16:00:00,1.12515,1.128065,1.130315,1.123215,149571
2016/06/14 00:00:00,2016-06-13T16:00:00,1.128075,1.12044,1.129905,1.118865,156217
2016/06/15 00:00:00,2016-06-14T16:00:00,1.12046,1.12379,1.12523,1.11897,132263
2016/06/16 00:00:00,2016-06-15T16:00:00,1.1238,1.11571,1.12983,1.11308,208112
2016/06/17 00:00:00,2016-06-16T16:00:00,1.1157,1.12547,1.129665,1.115495,173925
2016/06/18 00:00:00,2016-06-17T16:00:00,1.12549,1.12767,1.128765,1.125445,18380
2016/06/20 00:00:00,2016-06-19T16:00:00,1.132105,1.13177,1.138265,1.130605,132338
2016/06/21 00:00:00,2016-06-20T16:00:00,1.13178,1.12613,1.134995,1.12432,145989
2016/06/22 00:00:00,2016-06-21T16:00:00,1.126135,1.1287,1.1338,1.12367,147653
2016/06/23 00:00:00,2016-06-22T16:00:00,1.128685,1.137025,1.14217,1.128495,186259
2016/06/24 00:00:00,2016-06-23T16:00:00,1.137015,1.112155,1.14283,1.09116,235586
2016/06/25 00:00:00,2016-06-24T16:00:00,1.112125,1.111525,1.118025,1.108365,33856
2016/06/27 00:00:00,2016-06-26T16:00:00,1.10125,1.10223,1.108395,1.097075,210457
2016/06/28 00:00:00,2016-06-27T16:00:00,1.10224,1.10527,1.111195,1.099555,256434
2016/06/29 00:00:00,2016-06-28T16:00:00,1.105285,1.1117,1.11309,1.10346,251195
2016/06/30 00:00:00,2016-06-29T16:00:00,1.11169,1.10342,1.115485,1.103205,232419
2016/07/01 00:00:00,2016-06-30T16:00:00,1.10341,1.114425,1.116985,1.102415,204537
2016/07/02 00:00:00,2016-07-01T16:00:00,1.114435,1.11366,1.11556,1.11179,31323
2016/07/02 00:00:00,2016-07-01T16:00:00,1.114435,1.11366,1.11556,1.11179,31323
2016/07/04 00:00:00,2016-07-03T16:00:00,1.11306,1.114355,1.11481,1.109785,80423
2016/07/05 00:00:00,2016-07-04T16:00:00,1.114345,1.10794,1.118675,1.107355,136017
2016/07/06 00:00:00,2016-07-05T16:00:00,1.10796,1.10755,1.109475,1.10291,195916
2016/07/07 00:00:00,2016-07-06T16:00:00,1.10754,1.10644,1.11117,1.105645,165901
2016/07/08 00:00:00,2016-07-07T16:00:00,1.10646,1.1036,1.11202,1.1002,160965
2016/07/09 00:00:00,2016-07-08T16:00:00,1.10361,1.10509,1.105975,1.10349,17727
2016/07/11 00:00:00,2016-07-10T16:00:00,1.105015,1.10442,1.10746,1.10157,123794
2016/07/12 00:00:00,2016-07-11T16:00:00,1.10443,1.10728,1.112625,1.10443,146331
2016/07/13 00:00:00,2016-07-12T16:00:00,1.107285,1.11119,1.112,1.104195,152362
2016/07/14 00:00:00,2016-07-13T16:00:00,1.1112,1.11071,1.11651,1.108745,172769
2016/07/15 00:00:00,2016-07-14T16:00:00,1.11074,1.10583,1.1149,1.10562,150838
2016/07/16 00:00:00,2016-07-15T16:00:00,1.10584,1.10338,1.10729,1.10247,35606
2016/07/18 00:00:00,2016-07-17T16:00:00,1.1056,1.10756,1.10843,1.10373,121028
2016/07/19 00:00:00,2016-07-18T16:00:00,1.10757,1.10136,1.10824,1.09998,138396
2016/07/20 00:00:00,2016-07-19T16:00:00,1.10137,1.10046,1.10306,1.09814,138149
2016/07/21 00:00:00,2016-07-20T16:00:00,1.1005,1.10154,1.105995,1.09798,181042
2016/07/22 00:00:00,2016-07-21T16:00:00,1.10155,1.09676,1.10412,1.09663,146653
2016/07/22 00:00:00,2016-07-21T16:00:00,1.10155,1.09676,1.10412,1.09663,146653
2016/07/23 00:00:00,2016-07-22T16:00:00,1.09674,1.097695,1.097915,1.095535,21454
2016/07/25 00:00:00,2016-07-24T16:00:00,1.09809,1.09788,1.09968,1.095185,100919
2016/07/26 00:00:00,2016-07-25T16:00:00,1.09789,1.09829,1.1029,1.09777,132205
2016/07/27 00:00:00,2016-07-26T16:00:00,1.0983,1.09872,1.1008,1.09814,139502
2016/07/28 00:00:00,2016-07-27T16:00:00,1.09877,1.10938,1.112,1.096135,198015
2016/07/29 00:00:00,2016-07-28T16:00:00,1.10939,1.11692,1.11978,1.10686,206325
2016/07/30 00:00:00,2016-07-29T16:00:00,1.11685,1.11739,1.11892,1.11547,34103
2016/08/01 00:00:00,2016-07-31T16:00:00,1.11741,1.11752,1.118425,1.11552,117811
2016/08/02 00:00:00,2016-08-01T16:00:00,1.11751,1.12243,1.12306,1.115855,154426
2016/08/03 00:00:00,2016-08-02T16:00:00,1.12242,1.117,1.12338,1.11621,140848
2016/08/04 00:00:00,2016-08-03T16:00:00,1.11701,1.11333,1.11767,1.1114,150585
2016/08/05 00:00:00,2016-08-04T16:00:00,1.11336,1.10796,1.11616,1.10459,136603
2016/08/06 00:00:00,2016-08-05T16:00:00,1.10795,1.1088,1.11055,1.10782,19273
2016/08/08 00:00:00,2016-08-07T16:00:00,1.108125,1.10765,1.11052,1.1072,92856
2016/08/09 00:00:00,2016-08-08T16:00:00,1.10764,1.11096,1.11227,1.10706,105939
2016/08/10 00:00:00,2016-08-09T16:00:00,1.11093,1.11706,1.11902,1.11007,133090
2016/08/11 00:00:00,2016-08-10T16:00:00,1.11705,1.11683,1.11919,1.11364,122884
2016/08/11 00:00:00,2016-08-10T16:00:00,1.11705,1.11683,1.11919,1.11364,122884
2016/08/12 00:00:00,2016-08-11T16:00:00,1.11682,1.11716,1.12215,1.11313,131576
2016/08/13 00:00:00,2016-08-12T16:00:00,1.11718,1.11617,1.1173,1.115855,17168
2016/08/15 00:00:00,2016-08-14T16:00:00,1.116955,1.11985,1.12039,1.115355,89773
2016/08/16 00:00:00,2016-08-15T16:00:00,1.11986,1.12763,1.132285,1.11775,157101
2016/08/17 00:00:00,2016-08-16T16:00:00,1.12764,1.12624,1.12903,1.12541,117875
2016/08/18 00:00:00,2016-08-17T16:00:00,1.12623,1.13332,1.13401,1.124085,184189
2016/08/19 00:00:00,2016-08-18T16:00:00,1.13333,1.13262,1.13665,1.13042,157374
2016/08/20 00:00:00,2016-08-19T16:00:00,1.13263,1.132335,1.13313,1.13123,14818
2016/08/22 00:00:00,2016-08-21T16:00:00,1.130755,1.13127,1.133475,1.12711,128968
2016/08/23 00:00:00,2016-08-22T16:00:00,1.13128,1.13073,1.13553,1.13073,130349
2016/08/24 00:00:00,2016-08-23T16:00:00,1.13066,1.12561,1.13224,1.12453,140100
2016/08/25 00:00:00,2016-08-24T16:00:00,1.12563,1.12743,1.12977,1.12537,113477
2016/08/26 00:00:00,2016-08-25T16:00:00,1.12744,1.1237,1.134125,1.12288,145172
2016/08/27 00:00:00,2016-08-26T16:00:00,1.12374,1.119465,1.12401,1.11804,43665
2016/08/29 00:00:00,2016-08-28T16:00:00,1.11825,1.11807,1.1208,1.11581,120414
2016/08/30 00:00:00,2016-08-29T16:00:00,1.11808,1.11504,1.11931,1.11363,136378
2016/08/31 00:00:00,2016-08-30T16:00:00,1.11503,1.11456,1.11622,1.11233,146894
2016/08/31 00:00:00,2016-08-30T16:00:00,1.11503,1.11456,1.11622,1.11233,146894
2016/09/01 00:00:00,2016-08-31T16:00:00,1.11455,1.11936,1.11992,1.11277,160322
2016/09/02 00:00:00,2016-09-01T16:00:00,1.11937,1.11572,1.125255,1.11505,153840
2016/09/03 00:00:00,2016-09-02T16:00:00,1.11571,1.11552,1.11657,1.11517,18566
2016/09/05 00:00:00,2016-09-04T16:00:00,1.11548,1.11504,1.11826,1.11391,94766
2016/09/06 00:00:00,2016-09-05T16:00:00,1.11505,1.12362,1.1256,1.1141,134949
2016/09/07 00:00:00,2016-09-06T16:00:00,1.1236,1.12372,1.12715,1.12289,166707
2016/09/08 00:00:00,2016-09-07T16:00:00,1.12371,1.12563,1.132725,1.12295,173316
2016/09/09 00:00:00,2016-09-08T16:00:00,1.12562,1.12135,1.12853,1.11985,137450
2016/09/10 00:00:00,2016-09-09T16:00:00,1.12131,1.123225,1.12356,1.1203,18819
2016/09/12 00:00:00,2016-09-11T16:00:00,1.123795,1.12292,1.12642,1.12105,101458
2016/09/13 00:00:00,2016-09-12T16:00:00,1.12291,1.12411,1.126855,1.12169,145973
2016/09/14 00:00:00,2016-09-13T16:00:00,1.12415,1.12702,1.12736,1.1204,159215
2016/09/15 00:00:00,2016-09-14T16:00:00,1.12703,1.12454,1.128435,1.12192,206760
2016/09/16 00:00:00,2016-09-15T16:00:00,1.12455,1.11584,1.1253,1.11541,196122
2016/09/17 00:00:00,2016-09-16T16:00:00,1.11585,1.115685,1.11651,1.11496,33677
2016/09/19 00:00:00,2016-09-18T16:00:00,1.115825,1.11788,1.11979,1.11485,125085
2016/09/20 00:00:00,2016-09-19T16:00:00,1.11789,1.11721,1.12137,1.11637,171787
2016/09/20 00:00:00,2016-09-19T16:00:00,1.11789,1.11721,1.12137,1.11637,171787
2016/09/21 00:00:00,2016-09-20T16:00:00,1.11723,1.1164,1.11723,1.11231,191093
2016/09/22 00:00:00,2016-09-21T16:00:00,1.11639,1.12287,1.12574,1.113565,216214
2016/09/23 00:00:00,2016-09-22T16:00:00,1.12288,1.12229,1.12323,1.11939,159957
2016/09/24 00:00:00,2016-09-23T16:00:00,1.1223,1.12263,1.12406,1.12193,23562
2016/09/26 00:00:00,2016-09-25T16:00:00,1.12263,1.12689,1.12793,1.12212,137522
2016/09/27 00:00:00,2016-09-26T16:00:00,1.1269,1.12076,1.12699,1.11911,177221
2016/09/28 00:00:00,2016-09-27T16:00:00,1.12077,1.12003,1.1237,1.11818,169086
2016/09/29 00:00:00,2016-09-28T16:00:00,1.12,1.12444,1.12473,1.11958,179193
2016/09/30 00:00:00,2016-09-29T16:00:00,1.12443,1.12378,1.12509,1.11534,260239
2016/10/01 00:00:00,2016-09-30T16:00:00,1.12377,1.12423,1.12451,1.12214,34518
2016/10/03 00:00:00,2016-10-02T16:00:00,1.122845,1.12107,1.12452,1.12053,107970
2016/10/04 00:00:00,2016-10-03T16:00:00,1.12108,1.12118,1.12389,1.11381,181173
2016/10/05 00:00:00,2016-10-04T16:00:00,1.121185,1.11951,1.12335,1.1177,196099
2016/10/06 00:00:00,2016-10-05T16:00:00,1.11952,1.11572,1.12204,1.11468,162617
2016/10/07 00:00:00,2016-10-06T16:00:00,1.11571,1.11554,1.12053,1.11044,245547
2016/10/08 00:00:00,2016-10-07T16:00:00,1.11556,1.12023,1.12032,1.11469,33557
2016/10/10 00:00:00,2016-10-09T16:00:00,1.118155,1.11568,1.12049,1.11483,135683
2016/10/10 00:00:00,2016-10-09T16:00:00,1.118155,1.11568,1.12049,1.11483,135683
2016/10/11 00:00:00,2016-10-10T16:00:00,1.11569,1.10612,1.11581,1.10542,161306
2016/10/12 00:00:00,2016-10-11T16:00:00,1.10611,1.10128,1.10713,1.10046,194320
2016/10/13 00:00:00,2016-10-12T16:00:00,1.10129,1.10381,1.10474,1.09855,204492
2016/10/14 00:00:00,2016-10-13T16:00:00,1.1038,1.09849,1.105865,1.09818,166350
2016/10/15 00:00:00,2016-10-14T16:00:00,1.0985,1.09714,1.10144,1.097005,37489
2016/10/17 00:00:00,2016-10-16T16:00:00,1.096945,1.09998,1.10081,1.09639,121853
2016/10/18 00:00:00,2016-10-17T16:00:00,1.09997,1.09965,1.10265,1.09701,151767
2016/10/19 00:00:00,2016-10-18T16:00:00,1.09964,1.09651,1.10051,1.09549,141723
2016/10/20 00:00:00,2016-10-19T16:00:00,1.09654,1.09337,1.103955,1.09159,153700
2016/10/21 00:00:00,2016-10-20T16:00:00,1.09336,1.08659,1.09459,1.08594,116652
2016/10/22 00:00:00,2016-10-21T16:00:00,1.0866,1.088605,1.088935,1.08597,24349
2016/10/24 00:00:00,2016-10-23T16:00:00,1.088345,1.08872,1.08998,1.08597,112869
2016/10/25 00:00:00,2016-10-24T16:00:00,1.08873,1.0889,1.08972,1.08512,165404
2016/10/26 00:00:00,2016-10-25T16:00:00,1.08894,1.09153,1.09465,1.08745,180379
2016/10/27 00:00:00,2016-10-26T16:00:00,1.09154,1.09037,1.09422,1.0892,174799
2016/10/28 00:00:00,2016-10-27T16:00:00,1.09036,1.09339,1.09503,1.08825,172000
2016/10/29 00:00:00,2016-10-28T16:00:00,1.09338,1.09872,1.09919,1.09334,49682
2016/10/30 23:00:00,2016-10-30T16:00:00,1.09913,1.09619,1.099205,1.09359,115403
2016/10/31 23:00:00,2016-10-31T16:00:00,1.0962,1.10426,1.10494,1.09573,161316
2016/11/01 23:00:00,2016-11-01T16:00:00,1.10427,1.11191,1.11197,1.10418,201071
2016/11/02 23:00:00,2016-11-02T16:00:00,1.1119,1.10955,1.11261,1.10597,204614
2016/11/03 23:00:00,2016-11-03T16:00:00,1.10954,1.11207,1.11249,1.107975,182743
2016/11/04 23:00:00,2016-11-04T16:00:00,1.11208,1.114165,1.1142,1.11125,33514
2016/11/06 23:00:00,2016-11-06T16:00:00,1.107085,1.10338,1.11105,1.1031,139150
2016/11/07 23:00:00,2016-11-07T16:00:00,1.10339,1.10464,1.10672,1.10275,130669
2016/11/08 23:00:00,2016-11-08T16:00:00,1.10465,1.09485,1.12999,1.09304,323297
2016/11/09 23:00:00,2016-11-09T16:00:00,1.09483,1.08789,1.09579,1.08649,184110
2016/11/10 23:00:00,2016-11-10T16:00:00,1.08788,1.08508,1.092375,1.08504,198728
2016/11/11 23:00:00,2016-11-11T16:00:00,1.08509,1.08564,1.08645,1.083035,37548
2016/11/13 23:00:00,2016-11-13T16:00:00,1.08306,1.07222,1.084055,1.07092,207737
2016/11/14 23:00:00,2016-11-14T16:00:00,1.07223,1.07276,1.08168,1.07119,252874
2016/11/15 23:00:00,2016-11-15T16:00:00,1.07277,1.06719,1.07597,1.06698,218735
2016/11/16 23:00:00,2016-11-16T16:00:00,1.06726,1.06736,1.07457,1.06624,212589
2016/11/17 23:00:00,2016-11-17T16:00:00,1.06738,1.05737,1.06821,1.05692,245899
2016/11/18 23:00:00,2016-11-18T16:00:00,1.05739,1.05893,1.06074,1.05706,49211
2016/11/20 23:00:00,2016-11-20T16:00:00,1.059985,1.06221,1.06493,1.057855,182366
2016/11/21 23:00:00,2016-11-21T16:00:00,1.06222,1.05838,1.06581,1.05837,214839
2016/11/22 23:00:00,2016-11-22T16:00:00,1.05837,1.0533,1.06439,1.0526,204517
2016/11/23 23:00:00,2016-11-23T16:00:00,1.05329,1.05614,1.05855,1.05182,217930
2016/11/24 23:00:00,2016-11-24T16:00:00,1.05615,1.06044,1.06276,1.05385,235057
2016/11/25 23:00:00,2016-11-25T16:00:00,1.06045,1.05917,1.060735,1.058275,51575
2016/11/27 23:00:00,2016-11-27T16:00:00,1.06144,1.05824,1.06861,1.05637,204513
2016/11/28 23:00:00,2016-11-28T16:00:00,1.05825,1.06171,1.06342,1.0565,199078
2016/11/29 23:00:00,2016-11-29T16:00:00,1.06172,1.06093,1.06668,1.05827,233704
2016/11/30 23:00:00,2016-11-30T16:00:00,1.0609,1.06125,1.064045,1.05527,264359
2016/12/01 23:00:00,2016-12-01T16:00:00,1.06126,1.06607,1.06902,1.06053,246324
2016/12/02 23:00:00,2016-12-02T16:00:00,1.06609,1.06664,1.06811,1.06556,50826
2016/12/04 23:00:00,2016-12-04T16:00:00,1.06445,1.07247,1.074,1.050595,356858
2016/12/05 23:00:00,2016-12-05T16:00:00,1.07248,1.07323,1.079665,1.07177,230333
2016/12/06 23:00:00,2016-12-06T16:00:00,1.07325,1.07669,1.07684,1.06985,168837
2016/12/07 23:00:00,2016-12-07T16:00:00,1.07668,1.06151,1.08743,1.06063,258905
2016/12/08 23:00:00,2016-12-08T16:00:00,1.06152,1.05349,1.06316,1.05348,225645
2016/12/09 23:00:00,2016-12-09T16:00:00,1.05353,1.055895,1.056195,1.05309,39572
2016/12/11 23:00:00,2016-12-11T16:00:00,1.053245,1.06084,1.06259,1.05253,173580
2016/12/12 23:00:00,2016-12-12T16:00:00,1.06085,1.06393,1.06552,1.05909,212147
2016/12/13 23:00:00,2016-12-13T16:00:00,1.06392,1.06498,1.06673,1.06122,177668
2016/12/14 23:00:00,2016-12-14T16:00:00,1.06499,1.04151,1.067,1.03952,344809
2016/12/15 23:00:00,2016-12-15T16:00:00,1.04152,1.041,1.04723,1.03664,254237
2016/12/16 23:00:00,2016-12-16T16:00:00,1.04099,1.0451,1.04745,1.0409,72930
2016/12/18 23:00:00,2016-12-18T16:00:00,1.04527,1.04349,1.04798,1.04112,198246
2016/12/19 23:00:00,2016-12-19T16:00:00,1.0435,1.03769,1.04524,1.03521,276407
2016/12/20 23:00:00,2016-12-20T16:00:00,1.0377,1.043295,1.045145,1.03715,236108
2016/12/21 23:00:00,2016-12-21T16:00:00,1.043305,1.04584,1.04998,1.04194,230415
2016/12/22 23:00:00,2016-12-22T16:00:00,1.04583,1.046195,1.04693,1.042645,164484
2016/12/23 23:00:00,2016-12-23T16:00:00,1.046205,1.04565,1.04634,1.04437,31612
2016/12/26 23:00:00,2016-12-26T16:00:00,1.045805,1.04579,1.046175,1.043255,159421
2016/12/27 23:00:00,2016-12-27T16:00:00,1.0458,1.03933,1.048015,1.03848,180963
2016/12/28 23:00:00,2016-12-28T16:00:00,1.03934,1.048805,1.04922,1.037205,259916
2016/12/29 23:00:00,2016-12-29T16:00:00,1.048815,1.054805,1.0655,1.046715,371311
2016/12/30 23:00:00,2016-12-30T16:00:00,1.05474,1.05235,1.056475,1.051275,80022
2017/01/01 23:00:00,2017-01-01T16:00:00,1.0517,1.04716,1.05191,1.04613,106451
2017/01/02 23:00:00,2017-01-02T16:00:00,1.047145,1.03845,1.04906,1.03401,257022
2017/01/03 23:00:00,2017-01-03T16:00:00,1.03847,1.04763,1.04814,1.03783,288847
2017/01/04 23:00:00,2017-01-04T16:00:00,1.04762,1.060265,1.060905,1.04518,399253
2017/01/05 23:00:00,2017-01-05T16:00:00,1.060245,1.0573,1.06226,1.05353,335511
2017/01/06 23:00:00,2017-01-06T16:00:00,1.05729,1.05328,1.05828,1.052495,54217
2017/01/08 23:00:00,2017-01-08T16:00:00,1.053285,1.05553,1.05641,1.051085,210502
2017/01/09 23:00:00,2017-01-09T16:00:00,1.05552,1.05936,1.06275,1.05544,292832
2017/01/10 23:00:00,2017-01-10T16:00:00,1.05935,1.04743,1.05984,1.045365,241001
2017/01/11 23:00:00,2017-01-11T16:00:00,1.04744,1.06527,1.06849,1.04583,468027
2017/01/12 23:00:00,2017-01-12T16:00:00,1.065295,1.0623,1.067415,1.0596,310175
2017/01/13 23:00:00,2017-01-13T16:00:00,1.06229,1.064245,1.06531,1.06119,59548
2017/01/15 23:00:00,2017-01-15T16:00:00,1.06012,1.06061,1.063645,1.05792,184648
