snapshotTime,snapshotTimeUTC,openPrice,closePrice,highPrice,lowPrice,lastTradedVolume
2009/11/17 23:00:00,2009-11-17T16:00:00,"{'bid': 14874.0, 'ask': 14874.0, 'lastTraded': None}","{'bid': 14961.0, 'ask': 14961.0, 'lastTraded': None}","{'bid': 14990.0, 'ask': 14990.0, 'lastTraded': None}","{'bid': 14856.0, 'ask': 14856.0, 'lastTraded': None}",0
2009/11/18 23:00:00,2009-11-18T16:00:00,"{'bid': 14961.0, 'ask': 14961.0, 'lastTraded': None}","{'bid': 14922.0, 'ask': 14922.0, 'lastTraded': None}","{'bid': 14965.0, 'ask': 14965.0, 'lastTraded': None}","{'bid': 14839.0, 'ask': 14839.0, 'lastTraded': None}",0
2009/11/19 23:00:00,2009-11-19T16:00:00,"{'bid': 14922.0, 'ask': 14922.0, 'lastTraded': None}","{'bid': 14858.0, 'ask': 14858.0, 'lastTraded': None}","{'bid': 14935.0, 'ask': 14935.0, 'lastTraded': None}","{'bid': 14797.0, 'ask': 14797.0, 'lastTraded': None}",0
2009/11/22 23:00:00,2009-11-22T16:00:00,"{'bid': 14858.0, 'ask': 14858.0, 'lastTraded': None}","{'bid': 14964.0, 'ask': 14964.0, 'lastTraded': None}","{'bid': 15001.0, 'ask': 15001.0, 'lastTraded': None}","{'bid': 14830.0, 'ask': 14830.0, 'lastTraded': None}",0
2009/11/23 23:00:00,2009-11-23T16:00:00,"{'bid': 14964.0, 'ask': 14964.0, 'lastTraded': None}","{'bid': 14959.0, 'ask': 14959.0, 'lastTraded': None}","{'bid': 14989.0, 'ask': 14989.0, 'lastTraded': None}","{'bid': 14887.0, 'ask': 14887.0, 'lastTraded': None}",0
2009/11/24 23:00:00,2009-11-24T16:00:00,"{'bid': 14959.0, 'ask': 14959.0, 'lastTraded': None}","{'bid': 15130.0, 'ask': 15130.0, 'lastTraded': None}","{'bid': 15144.0, 'ask': 15144.0, 'lastTraded': None}","{'bid': 14953.0, 'ask': 14953.0, 'lastTraded': None}",0
2009/11/25 23:00:00,2009-11-25T16:00:00,"{'bid': 15130.0, 'ask': 15130.0, 'lastTraded': None}","{'bid': 15019.0, 'ask': 15019.0, 'lastTraded': None}","{'bid': 15141.0, 'ask': 15141.0, 'lastTraded': None}","{'bid': 14956.0, 'ask': 14956.0, 'lastTraded': None}",0
2009/11/26 23:00:00,2009-11-26T16:00:00,"{'bid': 15019.0, 'ask': 15019.0, 'lastTraded': None}","{'bid': 15009.0, 'ask': 15009.0, 'lastTraded': None}","{'bid': 15022.0, 'ask': 15022.0, 'lastTraded': None}","{'bid': 14826.0, 'ask': 14826.0, 'lastTraded': None}",0
2009/11/29 23:00:00,2009-11-29T16:00:00,"{'bid': 15009.0, 'ask': 15009.0, 'lastTraded': None}","{'bid': 15022.5, 'ask': 15022.5, 'lastTraded': None}","{'bid': 15083.0, 'ask': 15083.0, 'lastTraded': None}","{'bid': 14962.0, 'ask': 14962.0, 'lastTraded': None}",0
2009/11/30 23:00:00,2009-11-30T16:00:00,"{'bid': 15005.0, 'ask': 15005.0, 'lastTraded': None}","{'bid': 15083.0, 'ask': 15083.0, 'lastTraded': None}","{'bid': 15117.0, 'ask': 15117.0, 'lastTraded': None}","{'bid': 14969.0, 'ask': 14969.0, 'lastTraded': None}",0
2009/12/01 23:00:00,2009-12-01T16:00:00,"{'bid': 15083.0, 'ask': 15083.0, 'lastTraded': None}","{'bid': 15042.0, 'ask': 15042.0, 'lastTraded': None}","{'bid': 15110.0, 'ask': 15110.0, 'lastTraded': None}","{'bid': 15030.0, 'ask': 15030.0, 'lastTraded': None}",0
2009/12/02 23:00:00,2009-12-02T16:00:00,"{'bid': 15042.0, 'ask': 15042.0, 'lastTraded': None}","{'bid': 15049.0, 'ask': 15049.0, 'lastTraded': None}","{'bid': 15141.0, 'ask': 15141.0, 'lastTraded': None}","{'bid': 15040.0, 'ask': 15040.0, 'lastTraded': None}",0
2009/12/03 23:00:00,2009-12-03T16:00:00,"{'bid': 15049.0, 'ask': 15049.0, 'lastTraded': None}","{'bid': 14852.0, 'ask': 14852.0, 'lastTraded': None}","{'bid': 15091.0, 'ask': 15091.0, 'lastTraded': None}","{'bid': 14819.0, 'ask': 14819.0, 'lastTraded': None}",0
2009/12/06 23:00:00,2009-12-06T16:00:00,"{'bid': 14852.0, 'ask': 14852.0, 'lastTraded': None}","{'bid': 14821.0, 'ask': 14821.0, 'lastTraded': None}","{'bid': 14905.0, 'ask': 14905.0, 'lastTraded': None}","{'bid': 14755.0, 'ask': 14755.0, 'lastTraded': None}",0
2009/12/07 23:00:00,2009-12-07T16:00:00,"{'bid': 14821.0, 'ask': 14821.0, 'lastTraded': None}","{'bid': 14703.0, 'ask': 14703.0, 'lastTraded': None}","{'bid': 14866.0, 'ask': 14866.0, 'lastTraded': None}","{'bid': 14679.0, 'ask': 14679.0, 'lastTraded': None}",0
2009/12/08 23:00:00,2009-12-08T16:00:00,"{'bid': 14703.0, 'ask': 14703.0, 'lastTraded': None}","{'bid': 14725.0, 'ask': 14725.0, 'lastTraded': None}","{'bid': 14782.0, 'ask': 14782.0, 'lastTraded': None}","{'bid': 14667.0, 'ask': 14667.0, 'lastTraded': None}",0
2009/12/09 23:00:00,2009-12-09T16:00:00,"{'bid': 14725.0, 'ask': 14725.0, 'lastTraded': None}","{'bid': 14732.0, 'ask': 14732.0, 'lastTraded': None}","{'bid': 14761.0, 'ask': 14761.0, 'lastTraded': None}","{'bid': 14684.0, 'ask': 14684.0, 'lastTraded': None}",0
2009/12/10 23:00:00,2009-12-10T16:00:00,"{'bid': 14732.0, 'ask': 14732.0, 'lastTraded': None}","{'bid': 14624.0, 'ask': 14624.0, 'lastTraded': None}","{'bid': 14776.0, 'ask': 14776.0, 'lastTraded': None}","{'bid': 14584.0, 'ask': 14584.0, 'lastTraded': None}",0
2009/12/13 23:00:00,2009-12-13T16:00:00,"{'bid': 14624.0, 'ask': 14624.0, 'lastTraded': None}","{'bid': 14655.0, 'ask': 14655.0, 'lastTraded': None}","{'bid': 14685.0, 'ask': 14685.0, 'lastTraded': None}","{'bid': 14596.0, 'ask': 14596.0, 'lastTraded': None}",0
2009/12/14 23:00:00,2009-12-14T16:00:00,"{'bid': 14655.0, 'ask': 14655.0, 'lastTraded': None}","{'bid': 14534.0, 'ask': 14534.0, 'lastTraded': None}","{'bid': 14663.0, 'ask': 14663.0, 'lastTraded': None}","{'bid': 14501.0, 'ask': 14501.0, 'lastTraded': None}",0
2009/12/15 23:00:00,2009-12-15T16:00:00,"{'bid': 14534.0, 'ask': 14534.0, 'lastTraded': None}","{'bid': 14534.0, 'ask': 14534.0, 'lastTraded': None}","{'bid': 14590.0, 'ask': 14590.0, 'lastTraded': None}","{'bid': 14503.0, 'ask': 14503.0, 'lastTraded': None}",0
2009/12/16 23:00:00,2009-12-16T16:00:00,"{'bid': 14534.0, 'ask': 14534.0, 'lastTraded': None}","{'bid': 14337.0, 'ask': 14337.0, 'lastTraded': None}","{'bid': 14536.0, 'ask': 14536.0, 'lastTraded': None}","{'bid': 14302.0, 'ask': 14302.0, 'lastTraded': None}",0
2009/12/17 23:00:00,2009-12-17T16:00:00,"{'bid': 14337.0, 'ask': 14337.0, 'lastTraded': None}","{'bid': 14304.0, 'ask': 14304.0, 'lastTraded': None}","{'bid': 14411.0, 'ask': 14411.0, 'lastTraded': None}","{'bid': 14258.0, 'ask': 14258.0, 'lastTraded': None}",0
2009/12/20 23:00:00,2009-12-20T16:00:00,"{'bid': 14304.0, 'ask': 14304.0, 'lastTraded': None}","{'bid': 14282.0, 'ask': 14282.0, 'lastTraded': None}","{'bid': 14372.0, 'ask': 14372.0, 'lastTraded': None}","{'bid': 14265.0, 'ask': 14265.0, 'lastTraded': None}",0
2009/12/21 23:00:00,2009-12-21T16:00:00,"{'bid': 14282.0, 'ask': 14282.0, 'lastTraded': None}","{'bid': 14250.0, 'ask': 14250.0, 'lastTraded': None}","{'bid': 14332.0, 'ask': 14332.0, 'lastTraded': None}","{'bid': 14216.0, 'ask': 14216.0, 'lastTraded': None}",0
2009/12/22 23:00:00,2009-12-22T16:00:00,"{'bid': 14250.0, 'ask': 14250.0, 'lastTraded': None}","{'bid': 14334.0, 'ask': 14334.0, 'lastTraded': None}","{'bid': 14366.0, 'ask': 14366.0, 'lastTraded': None}","{'bid': 14233.0, 'ask': 14233.0, 'lastTraded': None}",0
2009/12/23 23:00:00,2009-12-23T16:00:00,"{'bid': 14334.0, 'ask': 14334.0, 'lastTraded': None}","{'bid': 14375.0, 'ask': 14375.0, 'lastTraded': None}","{'bid': 14418.0, 'ask': 14418.0, 'lastTraded': None}","{'bid': 14321.0, 'ask': 14321.0, 'lastTraded': None}",0
2009/12/24 23:00:00,2009-12-24T16:00:00,"{'bid': 14375.0, 'ask': 14375.0, 'lastTraded': None}","{'bid': 14375.0, 'ask': 14375.0, 'lastTraded': None}","{'bid': 14435.0, 'ask': 14435.0, 'lastTraded': None}","{'bid': 14362.0, 'ask': 14362.0, 'lastTraded': None}",0
2009/12/27 23:00:00,2009-12-27T16:00:00,"{'bid': 14375.0, 'ask': 14375.0, 'lastTraded': None}","{'bid': 14375.0, 'ask': 14375.0, 'lastTraded': None}","{'bid': 14414.0, 'ask': 14414.0, 'lastTraded': None}","{'bid': 14353.0, 'ask': 14353.0, 'lastTraded': None}",0
2009/12/28 23:00:00,2009-12-28T16:00:00,"{'bid': 14375.0, 'ask': 14375.0, 'lastTraded': None}","{'bid': 14350.0, 'ask': 14350.0, 'lastTraded': None}","{'bid': 14458.0, 'ask': 14458.0, 'lastTraded': None}","{'bid': 14330.0, 'ask': 14330.0, 'lastTraded': None}",0
2009/12/29 23:00:00,2009-12-29T16:00:00,"{'bid': 14350.0, 'ask': 14350.0, 'lastTraded': None}","{'bid': 14338.0, 'ask': 14338.0, 'lastTraded': None}","{'bid': 14361.0, 'ask': 14361.0, 'lastTraded': None}","{'bid': 14271.0, 'ask': 14271.0, 'lastTraded': None}",0
2009/12/30 23:00:00,2009-12-30T16:00:00,"{'bid': 14338.0, 'ask': 14338.0, 'lastTraded': None}","{'bid': 14373.0, 'ask': 14373.0, 'lastTraded': None}","{'bid': 14441.0, 'ask': 14441.0, 'lastTraded': None}","{'bid': 14305.0, 'ask': 14305.0, 'lastTraded': None}",0
2009/12/31 23:00:00,2009-12-31T16:00:00,"{'bid': 14325.0, 'ask': 14325.0, 'lastTraded': None}","{'bid': 14323.0, 'ask': 14323.0, 'lastTraded': None}","{'bid': 14327.0, 'ask': 14327.0, 'lastTraded': None}","{'bid': 14319.0, 'ask': 14319.0, 'lastTraded': None}",0
2010/01/03 23:00:00,2010-01-03T16:00:00,"{'bid': 14323.0, 'ask': 14323.0, 'lastTraded': None}","{'bid': 14407.0, 'ask': 14407.0, 'lastTraded': None}","{'bid': 14455.0, 'ask': 14455.0, 'lastTraded': None}","{'bid': 14255.0, 'ask': 14255.0, 'lastTraded': None}",0
2010/01/04 23:00:00,2010-01-04T16:00:00,"{'bid': 14407.0, 'ask': 14407.0, 'lastTraded': None}","{'bid': 14363.0, 'ask': 14363.0, 'lastTraded': None}","{'bid': 14483.0, 'ask': 14483.0, 'lastTraded': None}","{'bid': 14345.0, 'ask': 14345.0, 'lastTraded': None}",0
2010/01/05 23:00:00,2010-01-05T16:00:00,"{'bid': 14363.0, 'ask': 14363.0, 'lastTraded': None}","{'bid': 14407.0, 'ask': 14407.0, 'lastTraded': None}","{'bid': 14434.0, 'ask': 14434.0, 'lastTraded': None}","{'bid': 14281.0, 'ask': 14281.0, 'lastTraded': None}",0
2010/01/06 23:00:00,2010-01-06T16:00:00,"{'bid': 14407.0, 'ask': 14407.0, 'lastTraded': None}","{'bid': 14318.0, 'ask': 14318.0, 'lastTraded': None}","{'bid': 14446.0, 'ask': 14446.0, 'lastTraded': None}","{'bid': 14295.0, 'ask': 14295.0, 'lastTraded': None}",0
2010/01/07 23:00:00,2010-01-07T16:00:00,"{'bid': 14318.0, 'ask': 14318.0, 'lastTraded': None}","{'bid': 14430.0, 'ask': 14430.0, 'lastTraded': None}","{'bid': 14439.0, 'ask': 14439.0, 'lastTraded': None}","{'bid': 14261.0, 'ask': 14261.0, 'lastTraded': None}",0
2010/01/10 23:00:00,2010-01-10T16:00:00,"{'bid': 14430.0, 'ask': 14430.0, 'lastTraded': None}","{'bid': 14513.0, 'ask': 14513.0, 'lastTraded': None}","{'bid': 14557.0, 'ask': 14557.0, 'lastTraded': None}","{'bid': 14406.0, 'ask': 14406.0, 'lastTraded': None}",0
2010/01/11 23:00:00,2010-01-11T16:00:00,"{'bid': 14513.0, 'ask': 14513.0, 'lastTraded': None}","{'bid': 14482.0, 'ask': 14482.0, 'lastTraded': None}","{'bid': 14548.0, 'ask': 14548.0, 'lastTraded': None}","{'bid': 14452.0, 'ask': 14452.0, 'lastTraded': None}",0
2010/01/12 23:00:00,2010-01-12T16:00:00,"{'bid': 14482.0, 'ask': 14482.0, 'lastTraded': None}","{'bid': 14509.0, 'ask': 14509.0, 'lastTraded': None}","{'bid': 14582.0, 'ask': 14582.0, 'lastTraded': None}","{'bid': 14454.0, 'ask': 14454.0, 'lastTraded': None}",0
2010/01/13 23:00:00,2010-01-13T16:00:00,"{'bid': 14509.0, 'ask': 14509.0, 'lastTraded': None}","{'bid': 14501.0, 'ask': 14501.0, 'lastTraded': None}","{'bid': 14555.0, 'ask': 14555.0, 'lastTraded': None}","{'bid': 14445.0, 'ask': 14445.0, 'lastTraded': None}",0
2010/01/14 23:00:00,2010-01-14T16:00:00,"{'bid': 14501.0, 'ask': 14501.0, 'lastTraded': None}","{'bid': 14338.0, 'ask': 14338.0, 'lastTraded': None}","{'bid': 14511.0, 'ask': 14511.0, 'lastTraded': None}","{'bid': 14335.0, 'ask': 14335.0, 'lastTraded': None}",0
2010/01/17 23:00:00,2010-01-17T16:00:00,"{'bid': 14338.0, 'ask': 14338.0, 'lastTraded': None}","{'bid': 14382.0, 'ask': 14382.0, 'lastTraded': None}","{'bid': 14401.0, 'ask': 14401.0, 'lastTraded': None}","{'bid': 14332.0, 'ask': 14332.0, 'lastTraded': None}",0
2010/01/18 23:00:00,2010-01-18T16:00:00,"{'bid': 14382.0, 'ask': 14382.0, 'lastTraded': None}","{'bid': 14290.0, 'ask': 14290.0, 'lastTraded': None}","{'bid': 14413.0, 'ask': 14413.0, 'lastTraded': None}","{'bid': 14249.0, 'ask': 14249.0, 'lastTraded': None}",0
2010/01/19 23:00:00,2010-01-19T16:00:00,"{'bid': 14290.0, 'ask': 14290.0, 'lastTraded': None}","{'bid': 14104.0, 'ask': 14104.0, 'lastTraded': None}","{'bid': 14296.0, 'ask': 14296.0, 'lastTraded': None}","{'bid': 14078.0, 'ask': 14078.0, 'lastTraded': None}",0
2010/01/20 23:00:00,2010-01-20T16:00:00,"{'bid': 14104.0, 'ask': 14104.0, 'lastTraded': None}","{'bid': 14079.0, 'ask': 14079.0, 'lastTraded': None}","{'bid': 14143.0, 'ask': 14143.0, 'lastTraded': None}","{'bid': 14025.0, 'ask': 14025.0, 'lastTraded': None}",0
2010/01/21 23:00:00,2010-01-21T16:00:00,"{'bid': 14079.0, 'ask': 14079.0, 'lastTraded': None}","{'bid': 14159.0, 'ask': 14159.0, 'lastTraded': None}","{'bid': 14181.0, 'ask': 14181.0, 'lastTraded': None}","{'bid': 14064.0, 'ask': 14064.0, 'lastTraded': None}",0
2010/01/24 23:00:00,2010-01-24T16:00:00,"{'bid': 14159.0, 'ask': 14159.0, 'lastTraded': None}","{'bid': 14148.0, 'ask': 14148.0, 'lastTraded': None}","{'bid': 14197.0, 'ask': 14197.0, 'lastTraded': None}","{'bid': 14126.0, 'ask': 14126.0, 'lastTraded': None}",0
2010/01/25 23:00:00,2010-01-25T16:00:00,"{'bid': 14148.0, 'ask': 14148.0, 'lastTraded': None}","{'bid': 14073.0, 'ask': 14073.0, 'lastTraded': None}","{'bid': 14179.0, 'ask': 14179.0, 'lastTraded': None}","{'bid': 14040.0, 'ask': 14040.0, 'lastTraded': None}",0
2010/01/26 23:00:00,2010-01-26T16:00:00,"{'bid': 14073.0, 'ask': 14073.0, 'lastTraded': None}","{'bid': 14020.0, 'ask': 14020.0, 'lastTraded': None}","{'bid': 14096.0, 'ask': 14096.0, 'lastTraded': None}","{'bid': 13992.0, 'ask': 13992.0, 'lastTraded': None}",0
2010/01/27 23:00:00,2010-01-27T16:00:00,"{'bid': 14020.0, 'ask': 14020.0, 'lastTraded': None}","{'bid': 13972.0, 'ask': 13972.0, 'lastTraded': None}","{'bid': 14052.0, 'ask': 14052.0, 'lastTraded': None}","{'bid': 13935.0, 'ask': 13935.0, 'lastTraded': None}",0
2010/01/28 23:00:00,2010-01-28T16:00:00,"{'bid': 13972.0, 'ask': 13972.0, 'lastTraded': None}","{'bid': 13924.5, 'ask': 13924.5, 'lastTraded': None}","{'bid': 13989.0, 'ask': 13989.0, 'lastTraded': None}","{'bid': 13860.0, 'ask': 13860.0, 'lastTraded': None}",0
2010/01/31 23:00:00,2010-01-31T16:00:00,"{'bid': 13862.0, 'ask': 13862.0, 'lastTraded': None}","{'bid': 13928.0, 'ask': 13928.0, 'lastTraded': None}","{'bid': 13938.0, 'ask': 13938.0, 'lastTraded': None}","{'bid': 13850.0, 'ask': 13850.0, 'lastTraded': None}",0
2010/02/01 23:00:00,2010-02-01T16:00:00,"{'bid': 13928.0, 'ask': 13928.0, 'lastTraded': None}","{'bid': 13962.0, 'ask': 13962.0, 'lastTraded': None}","{'bid': 13974.0, 'ask': 13974.0, 'lastTraded': None}","{'bid': 13884.0, 'ask': 13884.0, 'lastTraded': None}",0
2010/02/02 23:00:00,2010-02-02T16:00:00,"{'bid': 13962.0, 'ask': 13962.0, 'lastTraded': None}","{'bid': 13888.0, 'ask': 13888.0, 'lastTraded': None}","{'bid': 14026.0, 'ask': 14026.0, 'lastTraded': None}","{'bid': 13888.0, 'ask': 13888.0, 'lastTraded': None}",0
2010/02/03 23:00:00,2010-02-03T16:00:00,"{'bid': 13888.0, 'ask': 13888.0, 'lastTraded': None}","{'bid': 13726.0, 'ask': 13726.0, 'lastTraded': None}","{'bid': 13903.0, 'ask': 13903.0, 'lastTraded': None}","{'bid': 13725.0, 'ask': 13725.0, 'lastTraded': None}",0
2010/02/04 23:00:00,2010-02-04T16:00:00,"{'bid': 13726.0, 'ask': 13726.0, 'lastTraded': None}","{'bid': 13663.0, 'ask': 13663.0, 'lastTraded': None}","{'bid': 13746.0, 'ask': 13746.0, 'lastTraded': None}","{'bid': 13583.0, 'ask': 13583.0, 'lastTraded': None}",0
2010/02/07 23:00:00,2010-02-07T16:00:00,"{'bid': 13663.0, 'ask': 13663.0, 'lastTraded': None}","{'bid': 13650.0, 'ask': 13650.0, 'lastTraded': None}","{'bid': 13714.0, 'ask': 13714.0, 'lastTraded': None}","{'bid': 13619.0, 'ask': 13619.0, 'lastTraded': None}",0
2010/02/08 23:00:00,2010-02-08T16:00:00,"{'bid': 13650.0, 'ask': 13650.0, 'lastTraded': None}","{'bid': 13791.0, 'ask': 13791.0, 'lastTraded': None}","{'bid': 13839.0, 'ask': 13839.0, 'lastTraded': None}","{'bid': 13641.0, 'ask': 13641.0, 'lastTraded': None}",0
2010/02/09 23:00:00,2010-02-09T16:00:00,"{'bid': 13791.0, 'ask': 13791.0, 'lastTraded': None}","{'bid': 13731.0, 'ask': 13731.0, 'lastTraded': None}","{'bid': 13815.0, 'ask': 13815.0, 'lastTraded': None}","{'bid': 13675.0, 'ask': 13675.0, 'lastTraded': None}",0
2010/02/10 23:00:00,2010-02-10T16:00:00,"{'bid': 13731.0, 'ask': 13731.0, 'lastTraded': None}","{'bid': 13691.0, 'ask': 13691.0, 'lastTraded': None}","{'bid': 13801.0, 'ask': 13801.0, 'lastTraded': None}","{'bid': 13593.0, 'ask': 13593.0, 'lastTraded': None}",0
2010/02/11 23:00:00,2010-02-11T16:00:00,"{'bid': 13691.0, 'ask': 13691.0, 'lastTraded': None}","{'bid': 13612.0, 'ask': 13612.0, 'lastTraded': None}","{'bid': 13696.0, 'ask': 13696.0, 'lastTraded': None}","{'bid': 13529.0, 'ask': 13529.0, 'lastTraded': None}",0
2010/02/14 23:00:00,2010-02-14T16:00:00,"{'bid': 13612.0, 'ask': 13612.0, 'lastTraded': None}","{'bid': 13596.0, 'ask': 13596.0, 'lastTraded': None}","{'bid': 13634.0, 'ask': 13634.0, 'lastTraded': None}","{'bid': 13577.0, 'ask': 13577.0, 'lastTraded': None}",0
2010/02/15 23:00:00,2010-02-15T16:00:00,"{'bid': 13596.0, 'ask': 13596.0, 'lastTraded': None}","{'bid': 13764.0, 'ask': 13764.0, 'lastTraded': None}","{'bid': 13779.0, 'ask': 13779.0, 'lastTraded': None}","{'bid': 13587.0, 'ask': 13587.0, 'lastTraded': None}",0
2010/02/16 23:00:00,2010-02-16T16:00:00,"{'bid': 13764.0, 'ask': 13764.0, 'lastTraded': None}","{'bid': 13603.0, 'ask': 13603.0, 'lastTraded': None}","{'bid': 13789.0, 'ask': 13789.0, 'lastTraded': None}","{'bid': 13584.0, 'ask': 13584.0, 'lastTraded': None}",0
2010/02/17 23:00:00,2010-02-17T16:00:00,"{'bid': 13603.0, 'ask': 13603.0, 'lastTraded': None}","{'bid': 13529.0, 'ask': 13529.0, 'lastTraded': None}","{'bid': 13653.0, 'ask': 13653.0, 'lastTraded': None}","{'bid': 13537.0, 'ask': 13537.0, 'lastTraded': None}",0
