time,o,h,l,c,volume,complete
2015-03-13 00:00:00,1.05231,1.053275,1.046255,1.04951,35849,True
2015-03-15 00:00:00,1.04707,1.06164,1.047,1.05747,110434,True
2015-03-16 00:00:00,1.05748,1.06509,1.055145,1.06047,127106,True
2015-03-17 00:00:00,1.06048,1.06466,1.057995,1.06423,110144,True
2015-03-18 00:00:00,1.06422,1.10448,1.061775,1.06205,337191,True
2015-03-19 00:00:00,1.06206,1.08211,1.06132,1.07913,167437,True
2015-03-20 00:00:00,1.07912,1.08821,1.07907,1.082255,46019,True
2015-03-22 00:00:00,1.08411,1.09459,1.07676,1.09274,182527,True
2015-03-23 00:00:00,1.09273,1.10294,1.089035,1.09058,215892,True
2015-03-24 00:00:00,1.09059,1.10147,1.09009,1.09855,160271,True
2015-03-25 00:00:00,1.09854,1.10522,1.09059,1.09184,174495,True
2015-03-26 00:00:00,1.09185,1.09273,1.080105,1.08907,165200,True
2015-03-27 00:00:00,1.08908,1.0949,1.087755,1.0887,40991,True
2015-03-29 00:00:00,1.088855,1.09045,1.08101,1.0817,124024,True
2015-03-30 00:00:00,1.08171,1.08457,1.07132,1.07417,149550,True
2015-03-31 00:00:00,1.07418,1.08002,1.07187,1.07673,163684,True
2015-04-01 00:00:00,1.07674,1.09055,1.07504,1.08754,147130,True
2015-04-02 00:00:00,1.08753,1.10272,1.086385,1.098675,105786,True
2015-04-03 00:00:00,1.098665,1.09891,1.096505,1.09712,10738,True
2015-04-05 00:00:00,1.100085,1.10359,1.096605,1.100675,55979,True
2015-04-06 00:00:00,1.10068,1.1007,1.08342,1.084985,150200,True
2015-04-07 00:00:00,1.08498,1.088785,1.07839,1.08167,147229,True
2015-04-08 00:00:00,1.08166,1.082985,1.06685,1.06707,165289,True
2015-04-09 00:00:00,1.06705,1.06839,1.05679,1.05971,145558,True
2015-04-10 00:00:00,1.05972,1.06092,1.05828,1.060345,18236,True
2015-04-12 00:00:00,1.05973,1.061945,1.05205,1.05809,137630,True
2015-04-13 00:00:00,1.0581,1.07074,1.05314,1.06727,165851,True
2015-04-14 00:00:00,1.06728,1.06746,1.05707,1.05956,165274,True
2015-04-15 00:00:00,1.05957,1.07688,1.0592,1.07421,209384,True
2015-04-16 00:00:00,1.0742,1.08488,1.07243,1.07809,208050,True
2015-04-17 00:00:00,1.07808,1.082385,1.07697,1.080815,21253,True
2015-04-19 00:00:00,1.082255,1.082465,1.07124,1.07626,118599,True
2015-04-20 00:00:00,1.07625,1.07684,1.06597,1.07574,131304,True
2015-04-21 00:00:00,1.07573,1.0801,1.07088,1.07275,146878,True
2015-04-22 00:00:00,1.07274,1.08212,1.06663,1.08016,154144,True
2015-04-23 00:00:00,1.08014,1.09002,1.07849,1.08747,177624,True
2015-04-24 00:00:00,1.08746,1.08791,1.08505,1.087265,14419,True
2015-04-26 00:00:00,1.086045,1.09073,1.08193,1.08909,110529,True
