time,o,h,l,c,volume,complete
2013-11-24 00:00:00,1.355075,1.35602,1.349015,1.35054,69071,True
2013-11-25 00:00:00,1.350545,1.35713,1.349385,1.35598,94452,True
2013-11-26 00:00:00,1.35599,1.361295,1.35497,1.35733,109722,True
2013-11-27 00:00:00,1.35732,1.36186,1.355895,1.359995,75964,True
2013-11-28 00:00:00,1.35999,1.36219,1.35955,1.36152,86129,True
2013-11-29 00:00:00,1.36151,1.36156,1.358035,1.35905,20403,True
2013-12-01 00:00:00,1.35917,1.36161,1.35258,1.3556,82917,True
2013-12-02 00:00:00,1.35559,1.35954,1.352425,1.35876,97009,True
2013-12-03 00:00:00,1.35877,1.3614,1.35283,1.355675,118679,True
2013-12-04 00:00:00,1.35567,1.36677,1.354305,1.36561,163969,True
2013-12-05 00:00:00,1.36563,1.36964,1.36194,1.3684,132217,True
2013-12-06 00:00:00,1.36841,1.37066,1.368135,1.37053,22461,True
2013-12-08 00:00:00,1.371645,1.373065,1.36942,1.37195,55938,True
2013-12-09 00:00:00,1.371955,1.379505,1.371455,1.37714,92059,True
2013-12-10 00:00:00,1.377135,1.38002,1.37408,1.3792,86422,True
2013-12-11 00:00:00,1.37919,1.3811,1.37465,1.3753,112911,True
2013-12-12 00:00:00,1.37531,1.37693,1.37092,1.37299,100849,True
2013-12-13 00:00:00,1.37298,1.374445,1.37128,1.37427,19509,True
2013-12-15 00:00:00,1.37313,1.37988,1.372705,1.37538,67860,True
2013-12-16 00:00:00,1.37537,1.37824,1.37233,1.37323,84751,True
2013-12-17 00:00:00,1.37322,1.377855,1.372795,1.37615,86916,True
2013-12-18 00:00:00,1.37614,1.38117,1.36493,1.36684,167883,True
2013-12-19 00:00:00,1.36685,1.37096,1.36252,1.36711,99544,True
2013-12-20 00:00:00,1.36709,1.36856,1.36656,1.36736,25026,True
2013-12-22 00:00:00,1.36758,1.371685,1.366755,1.37055,49197,True
2013-12-23 00:00:00,1.37056,1.37138,1.365495,1.36669,49479,True
2013-12-24 00:00:00,1.36668,1.368465,1.36648,1.36802,9700,True
2013-12-25 00:00:00,1.36794,1.37026,1.366255,1.36923,26686,True
2013-12-26 00:00:00,1.36921,1.389415,1.3685,1.37749,90840,True
2013-12-27 00:00:00,1.37748,1.378155,1.37316,1.374875,22068,True
2013-12-29 00:00:00,1.375355,1.38152,1.37285,1.38135,58808,True
2013-12-30 00:00:00,1.38136,1.38189,1.37599,1.37803,59236,True
2013-12-31 00:00:00,1.37804,1.3793,1.374165,1.37438,17981,True
2014-01-01 00:00:00,1.37499,1.37752,1.36297,1.36578,119892,True
2014-01-02 00:00:00,1.36577,1.36767,1.35994,1.36127,95176,True
2014-01-03 00:00:00,1.36126,1.36176,1.35824,1.358865,22444,True
2014-01-05 00:00:00,1.359355,1.36468,1.35715,1.36424,77898,True
2014-01-06 00:00:00,1.36423,1.365665,1.35968,1.36064,97415,True
2014-01-07 00:00:00,1.36062,1.364025,1.35674,1.36001,103240,True
2014-01-08 00:00:00,1.36,1.36333,1.35483,1.35851,138499,True
2014-01-09 00:00:00,1.3585,1.36873,1.357185,1.36726,119894,True
2014-01-10 00:00:00,1.36725,1.36759,1.36562,1.367055,22758,True
2014-01-12 00:00:00,1.36774,1.36848,1.36375,1.36532,63918,True
2014-01-13 00:00:00,1.36533,1.36995,1.3643,1.36865,92147,True
2014-01-14 00:00:00,1.36864,1.368985,1.35814,1.35948,99480,True
2014-01-15 00:00:00,1.35947,1.36497,1.35858,1.35997,94383,True
2014-01-16 00:00:00,1.35995,1.362345,1.35556,1.35575,79502,True
2014-01-17 00:00:00,1.35576,1.35699,1.351695,1.354125,23767,True
2014-01-19 00:00:00,1.353815,1.356665,1.35076,1.35634,46607,True
2014-01-20 00:00:00,1.35635,1.356825,1.351635,1.35437,69356,True
2014-01-21 00:00:00,1.35436,1.3584,1.353455,1.35633,78449,True
2014-01-22 00:00:00,1.35634,1.36859,1.353035,1.36808,110177,True
2014-01-23 00:00:00,1.36807,1.37396,1.36628,1.36852,126055,True
2014-01-24 00:00:00,1.36853,1.369105,1.367085,1.36773,22837,True
2014-01-26 00:00:00,1.36777,1.37167,1.36532,1.36732,85191,True
2014-01-27 00:00:00,1.36731,1.36886,1.36289,1.36634,96357,True
2014-01-28 00:00:00,1.36635,1.36849,1.36032,1.36435,111129,True
2014-01-29 00:00:00,1.36437,1.36751,1.35601,1.35634,142322,True
2014-01-30 00:00:00,1.35635,1.357375,1.34793,1.34845,132406,True
2014-01-31 00:00:00,1.34844,1.35099,1.34808,1.348605,29768,True
2014-02-02 00:00:00,1.348395,1.35232,1.34771,1.35175,84686,True
2014-02-03 00:00:00,1.35176,1.35386,1.349335,1.351,114514,True
2014-02-04 00:00:00,1.35098,1.35553,1.34951,1.35316,101546,True
2014-02-05 00:00:00,1.35315,1.36189,1.34838,1.35998,121265,True
2014-02-06 00:00:00,1.35999,1.36434,1.3552,1.36181,103033,True
2014-02-07 00:00:00,1.3618,1.36406,1.36086,1.36352,17567,True
2014-02-09 00:00:00,1.361115,1.365065,1.36097,1.36474,52206,True
2014-02-10 00:00:00,1.36473,1.36832,1.362945,1.36699,81898,True
2014-02-11 00:00:00,1.36698,1.36803,1.356225,1.359205,94341,True
2014-02-12 00:00:00,1.35921,1.36922,1.35791,1.36649,98202,True
2014-02-13 00:00:00,1.36648,1.37149,1.36637,1.36865,79132,True
2014-02-14 00:00:00,1.36864,1.37015,1.368445,1.36927,9383,True
2014-02-16 00:00:00,1.370855,1.372435,1.369195,1.37026,42810,True
2014-02-17 00:00:00,1.37027,1.37706,1.36944,1.37499,69977,True
2014-02-18 00:00:00,1.37498,1.377335,1.37393,1.37533,52183,True
2014-02-19 00:00:00,1.37534,1.37654,1.3686,1.37118,86173,True
2014-02-20 00:00:00,1.37119,1.37587,1.368755,1.37448,60674,True
2014-02-21 00:00:00,1.37442,1.37476,1.37201,1.373855,15650,True
2014-02-23 00:00:00,1.373365,1.377205,1.370835,1.3727,50997,True
2014-02-24 00:00:00,1.37269,1.376735,1.37155,1.37334,66014,True
2014-02-25 00:00:00,1.37335,1.37603,1.36639,1.366665,79846,True
2014-02-26 00:00:00,1.36667,1.369595,1.364305,1.36812,76556,True
2014-02-27 00:00:00,1.36813,1.3824,1.36797,1.38107,99669,True
2014-02-28 00:00:00,1.38106,1.38247,1.379645,1.38017,20009,True
2014-03-02 00:00:00,1.376005,1.379295,1.374675,1.37734,60016,True
2014-03-03 00:00:00,1.37733,1.37816,1.37206,1.37422,77320,True
2014-03-04 00:00:00,1.37421,1.37497,1.37074,1.37385,75058,True
2014-03-05 00:00:00,1.37384,1.38547,1.37212,1.38403,92839,True
2014-03-06 00:00:00,1.38404,1.39154,1.38388,1.38627,86490,True
2014-03-07 00:00:00,1.38626,1.388035,1.38614,1.38763,11189,True
2014-03-09 00:00:00,1.387535,1.3898,1.38617,1.387925,42533,True
2014-03-10 00:00:00,1.38793,1.38822,1.383375,1.38666,53165,True
2014-03-11 00:00:00,1.386665,1.39064,1.38433,1.39038,64710,True
2014-03-12 00:00:00,1.39037,1.396695,1.38963,1.39265,70271,True
2014-03-13 00:00:00,1.39266,1.39375,1.38457,1.39243,102413,True
2014-03-14 00:00:00,1.39242,1.39258,1.38974,1.39145,12257,True
2014-03-16 00:00:00,1.390845,1.39476,1.38789,1.39266,45599,True
2014-03-17 00:00:00,1.39265,1.394305,1.38799,1.39128,63030,True
2014-03-18 00:00:00,1.39127,1.393485,1.38993,1.3909,47677,True
2014-03-19 00:00:00,1.39089,1.39246,1.37494,1.37831,104737,True
2014-03-20 00:00:00,1.37832,1.38108,1.376565,1.37809,55268,True
2014-03-21 00:00:00,1.37808,1.38026,1.37802,1.37939,9749,True
2014-03-23 00:00:00,1.37984,1.38269,1.37604,1.37834,47088,True
2014-03-24 00:00:00,1.37836,1.38762,1.37706,1.377695,73397,True
2014-03-25 00:00:00,1.37771,1.38448,1.37491,1.37859,74369,True
2014-03-26 00:00:00,1.3786,1.38094,1.37366,1.37392,82195,True
2014-03-27 00:00:00,1.37394,1.37732,1.370495,1.37522,70589,True
2014-03-28 00:00:00,1.37521,1.37573,1.37444,1.375085,7211,True
2014-03-30 00:00:00,1.37663,1.380895,1.37215,1.37764,66719,True
2014-03-31 00:00:00,1.37763,1.38159,1.37629,1.38037,55193,True
2014-04-01 00:00:00,1.38038,1.38206,1.37533,1.37606,51491,True
2014-04-02 00:00:00,1.37607,1.38073,1.36983,1.3707,89682,True
2014-04-03 00:00:00,1.370695,1.37315,1.36726,1.37032,76247,True
2014-04-04 00:00:00,1.37033,1.37092,1.36942,1.37038,8583,True
2014-04-06 00:00:00,1.369685,1.37488,1.36962,1.37446,34023,True
2014-04-07 00:00:00,1.37449,1.38083,1.37343,1.38019,54292,True
2014-04-08 00:00:00,1.38018,1.38287,1.377995,1.38158,55805,True
2014-04-09 00:00:00,1.38157,1.38994,1.38022,1.38916,77935,True
2014-04-10 00:00:00,1.38915,1.39059,1.38636,1.38976,57304,True
2014-04-11 00:00:00,1.38975,1.39008,1.38807,1.388455,6680,True
2014-04-13 00:00:00,1.38395,1.38631,1.38082,1.38242,55125,True
2014-04-14 00:00:00,1.38241,1.38334,1.37904,1.38061,55756,True
2014-04-15 00:00:00,1.38062,1.38514,1.380385,1.38202,54699,True
2014-04-16 00:00:00,1.38203,1.38648,1.38094,1.38313,48958,True
2014-04-17 00:00:00,1.38312,1.38314,1.38084,1.381525,19651,True
2014-04-18 00:00:00,1.381515,1.381895,1.380865,1.38108,2300,True
2014-04-20 00:00:00,1.38094,1.38308,1.37871,1.37898,16211,True
2014-04-21 00:00:00,1.37897,1.382495,1.378505,1.38037,40000,True
2014-04-22 00:00:00,1.38038,1.38549,1.37954,1.38141,59023,True
2014-04-23 00:00:00,1.3814,1.384355,1.37914,1.3827,57568,True
2014-04-24 00:00:00,1.38271,1.38485,1.38217,1.38382,37884,True
2014-04-25 00:00:00,1.38381,1.38427,1.383125,1.3834,4702,True
2014-04-27 00:00:00,1.38395,1.38795,1.381465,1.38437,47670,True
2014-04-28 00:00:00,1.38436,1.387945,1.38056,1.38072,58402,True
2014-04-29 00:00:00,1.380725,1.38768,1.377295,1.38688,71157,True
2014-04-30 00:00:00,1.38687,1.388925,1.385605,1.38665,37409,True
2014-05-01 00:00:00,1.38663,1.387305,1.381215,1.38641,55005,True
