time,o,h,l,c,volume,complete
2019-10-18 00:00:00,1.11546,1.11736,1.114635,1.11711,24624,True
2019-10-20 00:00:00,1.11546,1.11794,1.11387,1.11449,91892,True
2019-10-21 00:00:00,1.1145,1.1157,1.11228,1.11378,98400,True
2019-10-22 00:00:00,1.11379,1.11543,1.11061,1.11174,115169,True
2019-10-23 00:00:00,1.11175,1.116325,1.10931,1.10977,115594,True
2019-10-24 00:00:00,1.10978,1.11231,1.10804,1.10811,90895,True
2019-10-25 00:00:00,1.10812,1.10827,1.1073,1.108005,16486,True
2019-10-27 00:00:00,1.10808,1.11067,1.10748,1.10934,67175,True
2019-10-28 00:00:00,1.10935,1.11176,1.10736,1.11168,94067,True
2019-10-29 00:00:00,1.11167,1.11274,1.11021,1.11231,103913,True
2019-10-30 00:00:00,1.11232,1.11757,1.107985,1.11558,162374,True
2019-10-31 00:00:00,1.11557,1.1172,1.112805,1.11686,123054,True
2019-11-01 00:00:00,1.11687,1.1171,1.11588,1.116555,21447,True
2019-11-03 00:00:00,1.1169,1.11755,1.11469,1.11547,72042,True
2019-11-04 00:00:00,1.11548,1.11568,1.10663,1.10725,119743,True
2019-11-05 00:00:00,1.10722,1.1093,1.10635,1.10739,94894,True
2019-11-06 00:00:00,1.1074,1.10917,1.103625,1.10467,122083,True
2019-11-07 00:00:00,1.10466,1.10555,1.10197,1.10218,111813,True
2019-11-08 00:00:00,1.10219,1.10246,1.10167,1.102005,17710,True
2019-11-10 00:00:00,1.10234,1.104335,1.1016,1.10348,56943,True
2019-11-11 00:00:00,1.10347,1.10415,1.10025,1.10122,80105,True
2019-11-12 00:00:00,1.10123,1.10204,1.09992,1.10104,101573,True
2019-11-13 00:00:00,1.10103,1.10159,1.09891,1.10013,91953,True
2019-11-14 00:00:00,1.10014,1.10548,1.10001,1.10508,85753,True
2019-11-15 00:00:00,1.10509,1.1057,1.10433,1.105335,16987,True
2019-11-17 00:00:00,1.10515,1.10818,1.104485,1.10808,65624,True
2019-11-18 00:00:00,1.10809,1.10901,1.106245,1.10806,76424,True
2019-11-19 00:00:00,1.10807,1.108335,1.10531,1.10656,84534,True
2019-11-20 00:00:00,1.10657,1.10971,1.10609,1.1076,97305,True
2019-11-21 00:00:00,1.10761,1.10876,1.10309,1.10344,92904,True
