snapshotTime,snapshotTimeUTC,openPrice,closePrice,highPrice,lowPrice,lastTradedVolume
2022/11/23 23:00:00,2022-11-23T16:00:00,"{'bid': 10376.1, 'ask': 10376.7, 'lastTraded': None}","{'bid': 10409.2, 'ask': 10410.1, 'lastTraded': None}","{'bid': 10448.2, 'ask': 10449.1, 'lastTraded': None}","{'bid': 10355.0, 'ask': 10355.9, 'lastTraded': None}",144042
2022/11/24 23:00:00,2022-11-24T16:00:00,"{'bid': 10409.3, 'ask': 10410.2, 'lastTraded': None}","{'bid': 10406.6, 'ask': 10407.2, 'lastTraded': None}","{'bid': 10429.0, 'ask': 10429.9, 'lastTraded': None}","{'bid': 10354.4, 'ask': 10355.1, 'lastTraded': None}",110226
2022/11/25 23:00:00,2022-11-25T16:00:00,"{'bid': 10406.5, 'ask': 10407.1, 'lastTraded': None}","{'bid': 10394.2, 'ask': 10400.2, 'lastTraded': None}","{'bid': 10414.0, 'ask': 10416.4, 'lastTraded': None}","{'bid': 10382.6, 'ask': 10388.6, 'lastTraded': None}",35216
2022/11/27 23:00:00,2022-11-27T16:00:00,"{'bid': 10381.7, 'ask': 10392.8, 'lastTraded': None}","{'bid': 10398.1, 'ask': 10398.7, 'lastTraded': None}","{'bid': 10496.4, 'ask': 10497.3, 'lastTraded': None}","{'bid': 10340.9, 'ask': 10341.8, 'lastTraded': None}",123237
2022/11/28 23:00:00,2022-11-28T16:00:00,"{'bid': 10397.6, 'ask': 10398.2, 'lastTraded': None}","{'bid': 10356.0, 'ask': 10356.6, 'lastTraded': None}","{'bid': 10401.8, 'ask': 10402.7, 'lastTraded': None}","{'bid': 10324.3, 'ask': 10325.2, 'lastTraded': None}",161173
2022/11/29 23:00:00,2022-11-29T16:00:00,"{'bid': 10356.3, 'ask': 10356.9, 'lastTraded': None}","{'bid': 10298.1, 'ask': 10299.0, 'lastTraded': None}","{'bid': 10399.1, 'ask': 10400.8, 'lastTraded': None}","{'bid': 10294.4, 'ask': 10295.3, 'lastTraded': None}",166878
2022/11/30 23:00:00,2022-11-30T16:00:00,"{'bid': 10298.0, 'ask': 10298.9, 'lastTraded': None}","{'bid': 10486.8, 'ask': 10487.7, 'lastTraded': None}","{'bid': 10533.2, 'ask': 10535.2, 'lastTraded': None}","{'bid': 10289.9, 'ask': 10290.8, 'lastTraded': None}",213190
2022/12/01 23:00:00,2022-12-01T16:00:00,"{'bid': 10486.9, 'ask': 10487.8, 'lastTraded': None}","{'bid': 10473.1, 'ask': 10473.7, 'lastTraded': None}","{'bid': 10544.7, 'ask': 10545.5, 'lastTraded': None}","{'bid': 10427.8, 'ask': 10428.7, 'lastTraded': None}",166357
2022/12/02 23:00:00,2022-12-02T16:00:00,"{'bid': 10473.0, 'ask': 10473.6, 'lastTraded': None}","{'bid': 10540.3, 'ask': 10541.2, 'lastTraded': None}","{'bid': 10542.4, 'ask': 10543.8, 'lastTraded': None}","{'bid': 10465.8, 'ask': 10466.5, 'lastTraded': None}",30018
2022/12/04 23:00:00,2022-12-04T16:00:00,"{'bid': 10524.2, 'ask': 10534.3, 'lastTraded': None}","{'bid': 10524.5, 'ask': 10525.8, 'lastTraded': None}","{'bid': 10594.6, 'ask': 10595.4, 'lastTraded': None}","{'bid': 10503.6, 'ask': 10504.7, 'lastTraded': None}",88345
2022/12/05 23:00:00,2022-12-05T16:00:00,"{'bid': 10524.7, 'ask': 10525.7, 'lastTraded': None}","{'bid': 10498.5, 'ask': 10499.1, 'lastTraded': None}","{'bid': 10537.7, 'ask': 10538.6, 'lastTraded': None}","{'bid': 10475.4, 'ask': 10476.3, 'lastTraded': None}",119224
2022/12/06 23:00:00,2022-12-06T16:00:00,"{'bid': 10498.8, 'ask': 10499.7, 'lastTraded': None}","{'bid': 10503.9, 'ask': 10504.5, 'lastTraded': None}","{'bid': 10549.4, 'ask': 10550.3, 'lastTraded': None}","{'bid': 10442.8, 'ask': 10443.7, 'lastTraded': None}",150558
2022/12/07 23:00:00,2022-12-07T16:00:00,"{'bid': 10503.8, 'ask': 10504.4, 'lastTraded': None}","{'bid': 10545.0, 'ask': 10545.6, 'lastTraded': None}","{'bid': 10548.9, 'ask': 10549.5, 'lastTraded': None}","{'bid': 10488.0, 'ask': 10488.6, 'lastTraded': None}",143381
2022/12/08 23:00:00,2022-12-08T16:00:00,"{'bid': 10544.9, 'ask': 10545.5, 'lastTraded': None}","{'bid': 10540.4, 'ask': 10541.0, 'lastTraded': None}","{'bid': 10587.9, 'ask': 10588.9, 'lastTraded': None}","{'bid': 10499.9, 'ask': 10505.9, 'lastTraded': None}",148338
2022/12/09 23:00:00,2022-12-09T16:00:00,"{'bid': 10540.5, 'ask': 10541.1, 'lastTraded': None}","{'bid': 10532.6, 'ask': 10533.5, 'lastTraded': None}","{'bid': 10555.7, 'ask': 10556.4, 'lastTraded': None}","{'bid': 10528.5, 'ask': 10529.4, 'lastTraded': None}",31779
2022/12/11 23:00:00,2022-12-11T16:00:00,"{'bid': 10525.2, 'ask': 10535.7, 'lastTraded': None}","{'bid': 10523.4, 'ask': 10524.0, 'lastTraded': None}","{'bid': 10579.8, 'ask': 10580.7, 'lastTraded': None}","{'bid': 10505.5, 'ask': 10506.4, 'lastTraded': None}",95380
2022/12/12 23:00:00,2022-12-12T16:00:00,"{'bid': 10523.5, 'ask': 10524.1, 'lastTraded': None}","{'bid': 10636.1, 'ask': 10636.7, 'lastTraded': None}","{'bid': 10673.0, 'ask': 10673.9, 'lastTraded': None}","{'bid': 10510.3, 'ask': 10511.2, 'lastTraded': None}",164629
2022/12/13 23:00:00,2022-12-13T16:00:00,"{'bid': 10635.8, 'ask': 10637.1, 'lastTraded': None}","{'bid': 10646.5, 'ask': 10647.4, 'lastTraded': None}","{'bid': 10671.8, 'ask': 10672.4, 'lastTraded': None}","{'bid': 10610.0, 'ask': 10610.9, 'lastTraded': None}",173163
2022/12/14 23:00:00,2022-12-14T16:00:00,"{'bid': 10646.7, 'ask': 10647.6, 'lastTraded': None}","{'bid': 10648.0, 'ask': 10648.9, 'lastTraded': None}","{'bid': 10735.9, 'ask': 10737.2, 'lastTraded': None}","{'bid': 10605.5, 'ask': 10606.1, 'lastTraded': None}",191675
2022/12/15 23:00:00,2022-12-15T16:00:00,"{'bid': 10648.1, 'ask': 10648.7, 'lastTraded': None}","{'bid': 10616.4, 'ask': 10617.0, 'lastTraded': None}","{'bid': 10662.6, 'ask': 10663.5, 'lastTraded': None}","{'bid': 10591.9, 'ask': 10592.8, 'lastTraded': None}",159296
2022/12/16 23:00:00,2022-12-16T16:00:00,"{'bid': 10616.7, 'ask': 10617.3, 'lastTraded': None}","{'bid': 10585.3, 'ask': 10589.8, 'lastTraded': None}","{'bid': 10624.4, 'ask': 10625.2, 'lastTraded': None}","{'bid': 10578.9, 'ask': 10584.9, 'lastTraded': None}",36020
2022/12/18 23:00:00,2022-12-18T16:00:00,"{'bid': 10588.4, 'ask': 10590.3, 'lastTraded': None}","{'bid': 10579.4, 'ask': 10580.0, 'lastTraded': None}","{'bid': 10657.5, 'ask': 10658.4, 'lastTraded': None}","{'bid': 10575.4, 'ask': 10576.3, 'lastTraded': None}",107685
2022/12/19 23:00:00,2022-12-19T16:00:00,"{'bid': 10579.5, 'ask': 10580.3, 'lastTraded': None}","{'bid': 10639.8, 'ask': 10640.4, 'lastTraded': None}","{'bid': 10658.3, 'ask': 10659.2, 'lastTraded': None}","{'bid': 10578.4, 'ask': 10579.4, 'lastTraded': None}",222448
2022/12/20 23:00:00,2022-12-20T16:00:00,"{'bid': 10639.7, 'ask': 10640.6, 'lastTraded': None}","{'bid': 10615.1, 'ask': 10615.7, 'lastTraded': None}","{'bid': 10645.2, 'ask': 10646.1, 'lastTraded': None}","{'bid': 10595.9, 'ask': 10596.8, 'lastTraded': None}",137967
2022/12/21 23:00:00,2022-12-21T16:00:00,"{'bid': 10615.3, 'ask': 10615.9, 'lastTraded': None}","{'bid': 10601.8, 'ask': 10602.4, 'lastTraded': None}","{'bid': 10659.3, 'ask': 10660.0, 'lastTraded': None}","{'bid': 10585.9, 'ask': 10586.7, 'lastTraded': None}",129826
2022/12/22 23:00:00,2022-12-22T16:00:00,"{'bid': 10601.4, 'ask': 10602.3, 'lastTraded': None}","{'bid': 10613.4, 'ask': 10614.0, 'lastTraded': None}","{'bid': 10632.6, 'ask': 10633.5, 'lastTraded': None}","{'bid': 10572.9, 'ask': 10573.8, 'lastTraded': None}",130162
2022/12/23 23:00:00,2022-12-23T16:00:00,"{'bid': 10613.2, 'ask': 10614.1, 'lastTraded': None}","{'bid': 10616.2, 'ask': 10617.1, 'lastTraded': None}","{'bid': 10630.0, 'ask': 10630.6, 'lastTraded': None}","{'bid': 10605.5, 'ask': 10606.3, 'lastTraded': None}",29897
2022/12/26 23:00:00,2022-12-26T16:00:00,"{'bid': 10631.9, 'ask': 10640.7, 'lastTraded': None}","{'bid': 10649.5, 'ask': 10650.1, 'lastTraded': None}","{'bid': 10669.2, 'ask': 10670.1, 'lastTraded': None}","{'bid': 10611.1, 'ask': 10611.9, 'lastTraded': None}",89564
2022/12/27 23:00:00,2022-12-27T16:00:00,"{'bid': 10649.4, 'ask': 10650.3, 'lastTraded': None}","{'bid': 10618.4, 'ask': 10619.3, 'lastTraded': None}","{'bid': 10674.1, 'ask': 10675.0, 'lastTraded': None}","{'bid': 10611.0, 'ask': 10611.9, 'lastTraded': None}",114451
2022/12/28 23:00:00,2022-12-28T16:00:00,"{'bid': 10618.8, 'ask': 10619.7, 'lastTraded': None}","{'bid': 10666.5, 'ask': 10667.4, 'lastTraded': None}","{'bid': 10669.6, 'ask': 10670.5, 'lastTraded': None}","{'bid': 10606.2, 'ask': 10607.1, 'lastTraded': None}",111549
2022/12/29 23:00:00,2022-12-29T16:00:00,"{'bid': 10666.6, 'ask': 10667.5, 'lastTraded': None}","{'bid': 10672.0, 'ask': 10672.6, 'lastTraded': None}","{'bid': 10700.7, 'ask': 10701.6, 'lastTraded': None}","{'bid': 10638.2, 'ask': 10639.1, 'lastTraded': None}",117376
2022/12/30 23:00:00,2022-12-30T16:00:00,"{'bid': 10671.9, 'ask': 10672.8, 'lastTraded': None}","{'bid': 10705.5, 'ask': 10706.4, 'lastTraded': None}","{'bid': 10713.1, 'ask': 10718.8, 'lastTraded': None}","{'bid': 10670.7, 'ask': 10671.6, 'lastTraded': None}",43142
2023/01/01 23:00:00,2023-01-01T16:00:00,"{'bid': 10701.2, 'ask': 10708.2, 'lastTraded': None}","{'bid': 10659.9, 'ask': 10661.5, 'lastTraded': None}","{'bid': 10712.0, 'ask': 10718.0, 'lastTraded': None}","{'bid': 10657.3, 'ask': 10659.8, 'lastTraded': None}",51416
2023/01/02 23:00:00,2023-01-02T16:00:00,"{'bid': 10659.5, 'ask': 10661.6, 'lastTraded': None}","{'bid': 10555.1, 'ask': 10555.7, 'lastTraded': None}","{'bid': 10682.6, 'ask': 10685.8, 'lastTraded': None}","{'bid': 10519.2, 'ask': 10519.8, 'lastTraded': None}",146633
2023/01/03 23:00:00,2023-01-03T16:00:00,"{'bid': 10555.4, 'ask': 10556.0, 'lastTraded': None}","{'bid': 10603.0, 'ask': 10603.9, 'lastTraded': None}","{'bid': 10635.0, 'ask': 10635.9, 'lastTraded': None}","{'bid': 10536.9, 'ask': 10537.8, 'lastTraded': None}",155638
2023/01/04 23:00:00,2023-01-04T16:00:00,"{'bid': 10603.1, 'ask': 10603.6, 'lastTraded': None}","{'bid': 10518.1, 'ask': 10518.7, 'lastTraded': None}","{'bid': 10631.1, 'ask': 10632.0, 'lastTraded': None}","{'bid': 10514.7, 'ask': 10515.3, 'lastTraded': None}",157397
2023/01/05 23:00:00,2023-01-05T16:00:00,"{'bid': 10518.0, 'ask': 10518.9, 'lastTraded': None}","{'bid': 10601.4, 'ask': 10602.0, 'lastTraded': None}","{'bid': 10612.1, 'ask': 10612.7, 'lastTraded': None}","{'bid': 10480.9, 'ask': 10483.6, 'lastTraded': None}",148544
2023/01/06 23:00:00,2023-01-06T16:00:00,"{'bid': 10601.5, 'ask': 10602.1, 'lastTraded': None}","{'bid': 10645.3, 'ask': 10646.2, 'lastTraded': None}","{'bid': 10647.8, 'ask': 10648.4, 'lastTraded': None}","{'bid': 10596.5, 'ask': 10597.2, 'lastTraded': None}",32181
2023/01/08 23:00:00,2023-01-08T16:00:00,"{'bid': 10641.0, 'ask': 10648.0, 'lastTraded': None}","{'bid': 10739.9, 'ask': 10740.5, 'lastTraded': None}","{'bid': 10749.0, 'ask': 10749.6, 'lastTraded': None}","{'bid': 10629.5, 'ask': 10635.9, 'lastTraded': None}",103426
2023/01/09 23:00:00,2023-01-09T16:00:00,"{'bid': 10740.0, 'ask': 10740.6, 'lastTraded': None}","{'bid': 10727.2, 'ask': 10728.1, 'lastTraded': None}","{'bid': 10760.4, 'ask': 10761.0, 'lastTraded': None}","{'bid': 10711.8, 'ask': 10712.5, 'lastTraded': None}",150417
2023/01/10 23:00:00,2023-01-10T16:00:00,"{'bid': 10727.3, 'ask': 10728.2, 'lastTraded': None}","{'bid': 10754.8, 'ask': 10755.4, 'lastTraded': None}","{'bid': 10776.1, 'ask': 10776.7, 'lastTraded': None}","{'bid': 10723.8, 'ask': 10724.5, 'lastTraded': None}",124120
2023/01/11 23:00:00,2023-01-11T16:00:00,"{'bid': 10754.9, 'ask': 10755.5, 'lastTraded': None}","{'bid': 10806.6, 'ask': 10807.2, 'lastTraded': None}","{'bid': 10838.4, 'ask': 10839.3, 'lastTraded': None}","{'bid': 10723.1, 'ask': 10729.1, 'lastTraded': None}",152999
2023/01/12 23:00:00,2023-01-12T16:00:00,"{'bid': 10806.7, 'ask': 10807.3, 'lastTraded': None}","{'bid': 10829.3, 'ask': 10829.9, 'lastTraded': None}","{'bid': 10867.6, 'ask': 10868.5, 'lastTraded': None}","{'bid': 10780.1, 'ask': 10780.8, 'lastTraded': None}",154204
2023/01/13 23:00:00,2023-01-13T16:00:00,"{'bid': 10829.2, 'ask': 10829.8, 'lastTraded': None}","{'bid': 10832.0, 'ask': 10832.9, 'lastTraded': None}","{'bid': 10835.5, 'ask': 10836.1, 'lastTraded': None}","{'bid': 10800.9, 'ask': 10801.5, 'lastTraded': None}",29416
2023/01/15 23:00:00,2023-01-15T16:00:00,"{'bid': 10829.8, 'ask': 10836.8, 'lastTraded': None}","{'bid': 10824.9, 'ask': 10825.5, 'lastTraded': None}","{'bid': 10873.8, 'ask': 10874.4, 'lastTraded': None}","{'bid': 10801.2, 'ask': 10801.8, 'lastTraded': None}",82357
2023/01/16 23:00:00,2023-01-16T16:00:00,"{'bid': 10825.0, 'ask': 10825.6, 'lastTraded': None}","{'bid': 10801.6, 'ask': 10802.2, 'lastTraded': None}","{'bid': 10869.3, 'ask': 10869.9, 'lastTraded': None}","{'bid': 10794.7, 'ask': 10795.4, 'lastTraded': None}",125822
2023/01/17 23:00:00,2023-01-17T16:00:00,"{'bid': 10801.5, 'ask': 10802.1, 'lastTraded': None}","{'bid': 10833.0, 'ask': 10833.6, 'lastTraded': None}","{'bid': 10887.0, 'ask': 10887.9, 'lastTraded': None}","{'bid': 10765.7, 'ask': 10766.6, 'lastTraded': None}",170579
2023/01/18 23:00:00,2023-01-18T16:00:00,"{'bid': 10833.1, 'ask': 10833.7, 'lastTraded': None}","{'bid': 10788.9, 'ask': 10789.5, 'lastTraded': None}","{'bid': 10837.9, 'ask': 10838.8, 'lastTraded': None}","{'bid': 10782.0, 'ask': 10782.8, 'lastTraded': None}",146057
2023/01/19 23:00:00,2023-01-19T16:00:00,"{'bid': 10789.0, 'ask': 10789.6, 'lastTraded': None}","{'bid': 10830.5, 'ask': 10831.4, 'lastTraded': None}","{'bid': 10858.6, 'ask': 10859.5, 'lastTraded': None}","{'bid': 10786.9, 'ask': 10787.7, 'lastTraded': None}",121419
2023/01/20 23:00:00,2023-01-20T16:00:00,"{'bid': 10830.7, 'ask': 10831.3, 'lastTraded': None}","{'bid': 10855.3, 'ask': 10856.2, 'lastTraded': None}","{'bid': 10858.2, 'ask': 10858.8, 'lastTraded': None}","{'bid': 10827.0, 'ask': 10827.6, 'lastTraded': None}",27764
2023/01/22 23:00:00,2023-01-22T16:00:00,"{'bid': 10864.4, 'ask': 10870.6, 'lastTraded': None}","{'bid': 10864.2, 'ask': 10865.1, 'lastTraded': None}","{'bid': 10926.4, 'ask': 10927.5, 'lastTraded': None}","{'bid': 10845.9, 'ask': 10846.7, 'lastTraded': None}",91168
2023/01/23 23:00:00,2023-01-23T16:00:00,"{'bid': 10864.3, 'ask': 10865.2, 'lastTraded': None}","{'bid': 10874.8, 'ask': 10875.7, 'lastTraded': None}","{'bid': 10897.6, 'ask': 10898.5, 'lastTraded': None}","{'bid': 10834.8, 'ask': 10835.4, 'lastTraded': None}",116899
2023/01/24 23:00:00,2023-01-24T16:00:00,"{'bid': 10874.9, 'ask': 10875.8, 'lastTraded': None}","{'bid': 10902.0, 'ask': 10902.6, 'lastTraded': None}","{'bid': 10923.2, 'ask': 10924.1, 'lastTraded': None}","{'bid': 10856.7, 'ask': 10857.6, 'lastTraded': None}",113522
2023/01/25 23:00:00,2023-01-25T16:00:00,"{'bid': 10901.5, 'ask': 10902.1, 'lastTraded': None}","{'bid': 10854.9, 'ask': 10855.8, 'lastTraded': None}","{'bid': 10929.1, 'ask': 10930.0, 'lastTraded': None}","{'bid': 10850.6, 'ask': 10851.3, 'lastTraded': None}",115327
2023/01/26 23:00:00,2023-01-26T16:00:00,"{'bid': 10855.1, 'ask': 10855.7, 'lastTraded': None}","{'bid': 10838.3, 'ask': 10838.9, 'lastTraded': None}","{'bid': 10900.0, 'ask': 10900.9, 'lastTraded': None}","{'bid': 10837.4, 'ask': 10838.0, 'lastTraded': None}",105539
2023/01/27 23:00:00,2023-01-27T16:00:00,"{'bid': 10838.2, 'ask': 10838.8, 'lastTraded': None}","{'bid': 10867.7, 'ask': 10868.6, 'lastTraded': None}","{'bid': 10872.8, 'ask': 10873.4, 'lastTraded': None}","{'bid': 10837.9, 'ask': 10838.5, 'lastTraded': None}",24942
2023/01/29 23:00:00,2023-01-29T16:00:00,"{'bid': 10864.5, 'ask': 10869.8, 'lastTraded': None}","{'bid': 10870.4, 'ask': 10871.3, 'lastTraded': None}","{'bid': 10913.5, 'ask': 10914.4, 'lastTraded': None}","{'bid': 10852.6, 'ask': 10853.3, 'lastTraded': None}",82917
2023/01/30 23:00:00,2023-01-30T16:00:00,"{'bid': 10870.5, 'ask': 10871.1, 'lastTraded': None}","{'bid': 10859.7, 'ask': 10860.3, 'lastTraded': None}","{'bid': 10874.5, 'ask': 10875.2, 'lastTraded': None}","{'bid': 10801.6, 'ask': 10802.7, 'lastTraded': None}",114333
2023/01/31 23:00:00,2023-01-31T16:00:00,"{'bid': 10859.8, 'ask': 10860.4, 'lastTraded': None}","{'bid': 10919.3, 'ask': 10920.2, 'lastTraded': None}","{'bid': 10924.5, 'ask': 10925.2, 'lastTraded': None}","{'bid': 10850.2, 'ask': 10851.1, 'lastTraded': None}",94913
2023/02/01 23:00:00,2023-02-01T16:00:00,"{'bid': 10919.2, 'ask': 10919.9, 'lastTraded': None}","{'bid': 10936.2, 'ask': 10937.1, 'lastTraded': None}","{'bid': 11031.9, 'ask': 11034.1, 'lastTraded': None}","{'bid': 10884.9, 'ask': 10885.8, 'lastTraded': None}",178478
2023/02/02 23:00:00,2023-02-02T16:00:00,"{'bid': 10936.3, 'ask': 10937.2, 'lastTraded': None}","{'bid': 10857.9, 'ask': 10858.8, 'lastTraded': None}","{'bid': 10948.5, 'ask': 10949.4, 'lastTraded': None}","{'bid': 10808.9, 'ask': 10809.8, 'lastTraded': None}",129070
2023/02/03 23:00:00,2023-02-03T16:00:00,"{'bid': 10858.1, 'ask': 10858.5, 'lastTraded': None}","{'bid': 10792.8, 'ask': 10793.7, 'lastTraded': None}","{'bid': 10861.1, 'ask': 10862.0, 'lastTraded': None}","{'bid': 10791.7, 'ask': 10793.1, 'lastTraded': None}",28401
2023/02/05 23:00:00,2023-02-05T16:00:00,"{'bid': 10786.8, 'ask': 10789.5, 'lastTraded': None}","{'bid': 10730.2, 'ask': 10730.8, 'lastTraded': None}","{'bid': 10798.6, 'ask': 10801.9, 'lastTraded': None}","{'bid': 10722.0, 'ask': 10722.6, 'lastTraded': None}",76480
2023/02/06 23:00:00,2023-02-06T16:00:00,"{'bid': 10730.1, 'ask': 10730.7, 'lastTraded': None}","{'bid': 10692.5, 'ask': 10693.1, 'lastTraded': None}","{'bid': 10743.5, 'ask': 10744.3, 'lastTraded': None}","{'bid': 10668.8, 'ask': 10669.5, 'lastTraded': None}",90597
2023/02/07 23:00:00,2023-02-07T16:00:00,"{'bid': 10692.6, 'ask': 10693.2, 'lastTraded': None}","{'bid': 10725.0, 'ask': 10725.6, 'lastTraded': None}","{'bid': 10766.1, 'ask': 10767.2, 'lastTraded': None}","{'bid': 10686.9, 'ask': 10687.8, 'lastTraded': None}",97904
2023/02/08 23:00:00,2023-02-08T16:00:00,"{'bid': 10724.6, 'ask': 10725.2, 'lastTraded': None}","{'bid': 10762.5, 'ask': 10763.1, 'lastTraded': None}","{'bid': 10790.5, 'ask': 10791.3, 'lastTraded': None}","{'bid': 10707.4, 'ask': 10709.7, 'lastTraded': None}",91570
2023/02/09 23:00:00,2023-02-09T16:00:00,"{'bid': 10762.6, 'ask': 10763.2, 'lastTraded': None}","{'bid': 10676.6, 'ask': 10677.2, 'lastTraded': None}","{'bid': 10763.1, 'ask': 10763.8, 'lastTraded': None}","{'bid': 10674.4, 'ask': 10675.0, 'lastTraded': None}",101823
2023/02/10 23:00:00,2023-02-10T16:00:00,"{'bid': 10676.1, 'ask': 10676.7, 'lastTraded': None}","{'bid': 10676.9, 'ask': 10677.8, 'lastTraded': None}","{'bid': 10686.7, 'ask': 10687.3, 'lastTraded': None}","{'bid': 10666.0, 'ask': 10666.6, 'lastTraded': None}",19880
2023/02/12 23:00:00,2023-02-12T16:00:00,"{'bid': 10671.1, 'ask': 10677.1, 'lastTraded': None}","{'bid': 10719.4, 'ask': 10720.0, 'lastTraded': None}","{'bid': 10727.1, 'ask': 10727.9, 'lastTraded': None}","{'bid': 10655.1, 'ask': 10655.9, 'lastTraded': None}",64236
2023/02/13 23:00:00,2023-02-13T16:00:00,"{'bid': 10719.5, 'ask': 10720.1, 'lastTraded': None}","{'bid': 10715.5, 'ask': 10716.1, 'lastTraded': None}","{'bid': 10803.9, 'ask': 10805.3, 'lastTraded': None}","{'bid': 10706.5, 'ask': 10707.1, 'lastTraded': None}",106338
2023/02/14 23:00:00,2023-02-14T16:00:00,"{'bid': 10715.6, 'ask': 10716.2, 'lastTraded': None}","{'bid': 10675.8, 'ask': 10676.4, 'lastTraded': None}","{'bid': 10745.1, 'ask': 10746.0, 'lastTraded': None}","{'bid': 10664.8, 'ask': 10665.5, 'lastTraded': None}",137582
2023/02/15 23:00:00,2023-02-15T16:00:00,"{'bid': 10675.7, 'ask': 10676.3, 'lastTraded': None}","{'bid': 10672.8, 'ask': 10673.4, 'lastTraded': None}","{'bid': 10722.2, 'ask': 10722.9, 'lastTraded': None}","{'bid': 10654.1, 'ask': 10655.0, 'lastTraded': None}",128489
2023/02/16 23:00:00,2023-02-16T16:00:00,"{'bid': 10672.9, 'ask': 10673.5, 'lastTraded': None}","{'bid': 10661.9, 'ask': 10662.5, 'lastTraded': None}","{'bid': 10697.3, 'ask': 10697.9, 'lastTraded': None}","{'bid': 10612.5, 'ask': 10613.1, 'lastTraded': None}",125722
2023/02/17 23:00:00,2023-02-17T16:00:00,"{'bid': 10661.8, 'ask': 10662.4, 'lastTraded': None}","{'bid': 10694.4, 'ask': 10695.3, 'lastTraded': None}","{'bid': 10698.1, 'ask': 10698.7, 'lastTraded': None}","{'bid': 10656.4, 'ask': 10657.2, 'lastTraded': None}",29875
2023/02/19 23:00:00,2023-02-19T16:00:00,"{'bid': 10682.3, 'ask': 10688.7, 'lastTraded': None}","{'bid': 10685.8, 'ask': 10686.7, 'lastTraded': None}","{'bid': 10704.4, 'ask': 10705.1, 'lastTraded': None}","{'bid': 10670.0, 'ask': 10670.6, 'lastTraded': None}",63870
