snapshotTime,snapshotTimeUTC,openPrice,closePrice,highPrice,lowPrice,lastTradedVolume
2012/03/06 23:00:00,2012-03-06T16:00:00,"{'bid': 13114.9, 'ask': 13115.7, 'lastTraded': None}","{'bid': 13120.4, 'ask': 13121.2, 'lastTraded': None}","{'bid': 13163.8, 'ask': 13165.2, 'lastTraded': None}","{'bid': 13096.1, 'ask': 13096.9, 'lastTraded': None}",136523
2012/03/07 23:00:00,2012-03-07T16:00:00,"{'bid': 13120.5, 'ask': 13121.3, 'lastTraded': None}","{'bid': 13271.7, 'ask': 13272.5, 'lastTraded': None}","{'bid': 13278.0, 'ask': 13278.8, 'lastTraded': None}","{'bid': 13119.7, 'ask': 13120.7, 'lastTraded': None}",143264
2012/03/08 23:00:00,2012-03-08T16:00:00,"{'bid': 13271.8, 'ask': 13272.6, 'lastTraded': None}","{'bid': 13118.2, 'ask': 13119.0, 'lastTraded': None}","{'bid': 13290.8, 'ask': 13292.1, 'lastTraded': None}","{'bid': 13105.8, 'ask': 13106.6, 'lastTraded': None}",140082
2012/03/09 23:00:00,2012-03-09T16:00:00,"{'bid': 13118.6, 'ask': 13119.4, 'lastTraded': None}","{'bid': 13122.4, 'ask': 13124.4, 'lastTraded': None}","{'bid': 13125.4, 'ask': 13127.1, 'lastTraded': None}","{'bid': 13096.0, 'ask': 13097.0, 'lastTraded': None}",26412
2012/03/11 23:00:00,2012-03-11T16:00:00,"{'bid': 13103.0, 'ask': 13106.7, 'lastTraded': None}","{'bid': 13139.9, 'ask': 13140.7, 'lastTraded': None}","{'bid': 13146.1, 'ask': 13147.3, 'lastTraded': None}","{'bid': 13078.3, 'ask': 13079.4, 'lastTraded': None}",96807
2012/03/12 23:00:00,2012-03-12T16:00:00,"{'bid': 13139.8, 'ask': 13140.6, 'lastTraded': None}","{'bid': 13107.3, 'ask': 13109.3, 'lastTraded': None}","{'bid': 13191.0, 'ask': 13192.5, 'lastTraded': None}","{'bid': 13051.3, 'ask': 13052.7, 'lastTraded': None}",121688
2012/03/13 23:00:00,2012-03-13T16:00:00,"{'bid': 13107.9, 'ask': 13108.7, 'lastTraded': None}","{'bid': 13023.5, 'ask': 13024.3, 'lastTraded': None}","{'bid': 13121.7, 'ask': 13122.9, 'lastTraded': None}","{'bid': 13012.5, 'ask': 13013.9, 'lastTraded': None}",136426
2012/03/14 23:00:00,2012-03-14T16:00:00,"{'bid': 13023.0, 'ask': 13025.0, 'lastTraded': None}","{'bid': 13068.9, 'ask': 13069.7, 'lastTraded': None}","{'bid': 13083.0, 'ask': 13084.7, 'lastTraded': None}","{'bid': 13003.3, 'ask': 13004.6, 'lastTraded': None}",132361
2012/03/15 23:00:00,2012-03-15T16:00:00,"{'bid': 13069.0, 'ask': 13069.8, 'lastTraded': None}","{'bid': 13169.7, 'ask': 13171.7, 'lastTraded': None}","{'bid': 13186.9, 'ask': 13187.8, 'lastTraded': None}","{'bid': 13048.3, 'ask': 13049.7, 'lastTraded': None}",125538
2012/03/16 23:00:00,2012-03-16T16:00:00,"{'bid': 13169.6, 'ask': 13171.6, 'lastTraded': None}","{'bid': 13173.8, 'ask': 13175.8, 'lastTraded': None}","{'bid': 13180.4, 'ask': 13181.8, 'lastTraded': None}","{'bid': 13160.3, 'ask': 13161.7, 'lastTraded': None}",16155
2012/03/18 23:00:00,2012-03-18T16:00:00,"{'bid': 13174.9, 'ask': 13177.9, 'lastTraded': None}","{'bid': 13241.2, 'ask': 13242.0, 'lastTraded': None}","{'bid': 13265.1, 'ask': 13265.9, 'lastTraded': None}","{'bid': 13141.1, 'ask': 13142.3, 'lastTraded': None}",81790
2012/03/19 23:00:00,2012-03-19T16:00:00,"{'bid': 13241.3, 'ask': 13242.1, 'lastTraded': None}","{'bid': 13221.0, 'ask': 13221.8, 'lastTraded': None}","{'bid': 13255.7, 'ask': 13256.8, 'lastTraded': None}","{'bid': 13171.8, 'ask': 13172.6, 'lastTraded': None}",103968
2012/03/20 23:00:00,2012-03-20T16:00:00,"{'bid': 13220.9, 'ask': 13221.7, 'lastTraded': None}","{'bid': 13189.9, 'ask': 13190.7, 'lastTraded': None}","{'bid': 13284.7, 'ask': 13285.7, 'lastTraded': None}","{'bid': 13178.1, 'ask': 13179.2, 'lastTraded': None}",112488
2012/03/21 23:00:00,2012-03-21T16:00:00,"{'bid': 13189.8, 'ask': 13190.6, 'lastTraded': None}","{'bid': 13192.9, 'ask': 13193.7, 'lastTraded': None}","{'bid': 13254.3, 'ask': 13255.6, 'lastTraded': None}","{'bid': 13133.6, 'ask': 13134.4, 'lastTraded': None}",140407
2012/03/22 23:00:00,2012-03-22T16:00:00,"{'bid': 13193.0, 'ask': 13193.8, 'lastTraded': None}","{'bid': 13262.4, 'ask': 13263.2, 'lastTraded': None}","{'bid': 13293.3, 'ask': 13294.1, 'lastTraded': None}","{'bid': 13172.9, 'ask': 13173.9, 'lastTraded': None}",133274
2012/03/23 23:00:00,2012-03-23T16:00:00,"{'bid': 13262.5, 'ask': 13263.3, 'lastTraded': None}","{'bid': 13269.1, 'ask': 13271.1, 'lastTraded': None}","{'bid': 13271.6, 'ask': 13273.2, 'lastTraded': None}","{'bid': 13256.1, 'ask': 13257.6, 'lastTraded': None}",19205
2012/03/26 00:00:00,2012-03-25T16:00:00,"{'bid': 13265.6, 'ask': 13269.0, 'lastTraded': None}","{'bid': 13327.0, 'ask': 13327.8, 'lastTraded': None}","{'bid': 13339.1, 'ask': 13340.2, 'lastTraded': None}","{'bid': 13191.3, 'ask': 13192.6, 'lastTraded': None}",109173
2012/03/27 00:00:00,2012-03-26T16:00:00,"{'bid': 13326.7, 'ask': 13327.5, 'lastTraded': None}","{'bid': 13335.4, 'ask': 13336.2, 'lastTraded': None}","{'bid': 13385.2, 'ask': 13386.7, 'lastTraded': None}","{'bid': 13316.6, 'ask': 13317.7, 'lastTraded': None}",115664
2012/03/28 00:00:00,2012-03-27T16:00:00,"{'bid': 13335.5, 'ask': 13336.3, 'lastTraded': None}","{'bid': 13298.3, 'ask': 13300.3, 'lastTraded': None}","{'bid': 13373.3, 'ask': 13374.1, 'lastTraded': None}","{'bid': 13276.7, 'ask': 13277.9, 'lastTraded': None}",123441
2012/03/29 00:00:00,2012-03-28T16:00:00,"{'bid': 13298.8, 'ask': 13299.6, 'lastTraded': None}","{'bid': 13263.9, 'ask': 13264.7, 'lastTraded': None}","{'bid': 13345.3, 'ask': 13346.4, 'lastTraded': None}","{'bid': 13251.2, 'ask': 13252.6, 'lastTraded': None}",136125
2012/03/30 00:00:00,2012-03-29T16:00:00,"{'bid': 13264.0, 'ask': 13264.8, 'lastTraded': None}","{'bid': 13333.6, 'ask': 13334.4, 'lastTraded': None}","{'bid': 13376.4, 'ask': 13377.2, 'lastTraded': None}","{'bid': 13259.1, 'ask': 13259.9, 'lastTraded': None}",135890
2012/03/31 00:00:00,2012-03-30T16:00:00,"{'bid': 13333.2, 'ask': 13334.0, 'lastTraded': None}","{'bid': 13343.0, 'ask': 13345.0, 'lastTraded': None}","{'bid': 13347.8, 'ask': 13349.3, 'lastTraded': None}","{'bid': 13324.0, 'ask': 13325.2, 'lastTraded': None}",19265
2012/04/02 00:00:00,2012-04-01T16:00:00,"{'bid': 13358.5, 'ask': 13362.5, 'lastTraded': None}","{'bid': 13323.2, 'ask': 13324.0, 'lastTraded': None}","{'bid': 13380.2, 'ask': 13381.1, 'lastTraded': None}","{'bid': 13277.3, 'ask': 13278.8, 'lastTraded': None}",105118
2012/04/03 00:00:00,2012-04-02T16:00:00,"{'bid': 13323.4, 'ask': 13324.2, 'lastTraded': None}","{'bid': 13336.1, 'ask': 13336.9, 'lastTraded': None}","{'bid': 13367.4, 'ask': 13368.4, 'lastTraded': None}","{'bid': 13298.5, 'ask': 13299.8, 'lastTraded': None}",119421
2012/04/04 00:00:00,2012-04-03T16:00:00,"{'bid': 13335.6, 'ask': 13337.6, 'lastTraded': None}","{'bid': 13127.3, 'ask': 13128.1, 'lastTraded': None}","{'bid': 13340.9, 'ask': 13341.7, 'lastTraded': None}","{'bid': 13106.6, 'ask': 13107.6, 'lastTraded': None}",165411
2012/04/05 00:00:00,2012-04-04T16:00:00,"{'bid': 13127.5, 'ask': 13128.3, 'lastTraded': None}","{'bid': 13065.1, 'ask': 13065.9, 'lastTraded': None}","{'bid': 13164.1, 'ask': 13165.5, 'lastTraded': None}","{'bid': 13034.5, 'ask': 13035.6, 'lastTraded': None}",126177
2012/04/06 00:00:00,2012-04-05T16:00:00,"{'bid': 13065.2, 'ask': 13066.0, 'lastTraded': None}","{'bid': 13086.1, 'ask': 13088.1, 'lastTraded': None}","{'bid': 13112.0, 'ask': 13113.0, 'lastTraded': None}","{'bid': 13049.6, 'ask': 13052.0, 'lastTraded': None}",62203
2012/04/07 00:00:00,2012-04-06T16:00:00,"{'bid': 13086.3, 'ask': 13088.3, 'lastTraded': None}","{'bid': 13094.5, 'ask': 13098.5, 'lastTraded': None}","{'bid': 13106.0, 'ask': 13107.3, 'lastTraded': None}","{'bid': 13086.1, 'ask': 13087.5, 'lastTraded': None}",7156
2012/04/09 00:00:00,2012-04-08T16:00:00,"{'bid': 13099.7, 'ask': 13104.1, 'lastTraded': None}","{'bid': 13084.8, 'ask': 13086.8, 'lastTraded': None}","{'bid': 13103.9, 'ask': 13105.9, 'lastTraded': None}","{'bid': 13032.7, 'ask': 13034.0, 'lastTraded': None}",47658
2012/04/10 00:00:00,2012-04-09T16:00:00,"{'bid': 13084.6, 'ask': 13086.6, 'lastTraded': None}","{'bid': 13066.9, 'ask': 13067.7, 'lastTraded': None}","{'bid': 13144.2, 'ask': 13145.3, 'lastTraded': None}","{'bid': 13053.8, 'ask': 13054.6, 'lastTraded': None}",129834
2012/04/11 00:00:00,2012-04-10T16:00:00,"{'bid': 13066.7, 'ask': 13067.5, 'lastTraded': None}","{'bid': 13102.7, 'ask': 13103.5, 'lastTraded': None}","{'bid': 13156.8, 'ask': 13158.1, 'lastTraded': None}","{'bid': 13062.2, 'ask': 13063.3, 'lastTraded': None}",144395
2012/04/12 00:00:00,2012-04-11T16:00:00,"{'bid': 13102.6, 'ask': 13103.4, 'lastTraded': None}","{'bid': 13169.4, 'ask': 13171.4, 'lastTraded': None}","{'bid': 13186.4, 'ask': 13187.8, 'lastTraded': None}","{'bid': 13092.9, 'ask': 13093.7, 'lastTraded': None}",137144
2012/04/13 00:00:00,2012-04-12T16:00:00,"{'bid': 13170.1, 'ask': 13170.9, 'lastTraded': None}","{'bid': 13081.3, 'ask': 13082.1, 'lastTraded': None}","{'bid': 13212.4, 'ask': 13213.4, 'lastTraded': None}","{'bid': 13068.9, 'ask': 13070.0, 'lastTraded': None}",134822
2012/04/14 00:00:00,2012-04-13T16:00:00,"{'bid': 13081.2, 'ask': 13082.0, 'lastTraded': None}","{'bid': 13077.2, 'ask': 13079.2, 'lastTraded': None}","{'bid': 13085.9, 'ask': 13086.7, 'lastTraded': None}","{'bid': 13071.4, 'ask': 13072.3, 'lastTraded': None}",17931
2012/04/16 00:00:00,2012-04-15T16:00:00,"{'bid': 13066.7, 'ask': 13069.7, 'lastTraded': None}","{'bid': 13066.0, 'ask': 13066.8, 'lastTraded': None}","{'bid': 13087.0, 'ask': 13087.9, 'lastTraded': None}","{'bid': 12994.3, 'ask': 12995.4, 'lastTraded': None}",118704
2012/04/17 00:00:00,2012-04-16T16:00:00,"{'bid': 13066.1, 'ask': 13066.9, 'lastTraded': None}","{'bid': 13122.1, 'ask': 13122.9, 'lastTraded': None}","{'bid': 13172.5, 'ask': 13173.9, 'lastTraded': None}","{'bid': 13064.8, 'ask': 13066.1, 'lastTraded': None}",135614
2012/04/18 00:00:00,2012-04-17T16:00:00,"{'bid': 13121.5, 'ask': 13123.5, 'lastTraded': None}","{'bid': 13120.9, 'ask': 13121.7, 'lastTraded': None}","{'bid': 13144.0, 'ask': 13145.3, 'lastTraded': None}","{'bid': 13057.5, 'ask': 13058.3, 'lastTraded': None}",126855
2012/04/19 00:00:00,2012-04-18T16:00:00,"{'bid': 13121.0, 'ask': 13121.8, 'lastTraded': None}","{'bid': 13131.1, 'ask': 13133.1, 'lastTraded': None}","{'bid': 13165.3, 'ask': 13166.1, 'lastTraded': None}","{'bid': 13069.3, 'ask': 13070.1, 'lastTraded': None}",135721
2012/04/20 00:00:00,2012-04-19T16:00:00,"{'bid': 13131.8, 'ask': 13132.6, 'lastTraded': None}","{'bid': 13210.8, 'ask': 13211.6, 'lastTraded': None}","{'bid': 13224.4, 'ask': 13225.4, 'lastTraded': None}","{'bid': 13117.6, 'ask': 13118.5, 'lastTraded': None}",128058
2012/04/21 00:00:00,2012-04-20T16:00:00,"{'bid': 13210.3, 'ask': 13212.3, 'lastTraded': None}","{'bid': 13218.3, 'ask': 13220.3, 'lastTraded': None}","{'bid': 13227.2, 'ask': 13228.7, 'lastTraded': None}","{'bid': 13207.3, 'ask': 13208.7, 'lastTraded': None}",16495
2012/04/23 00:00:00,2012-04-22T16:00:00,"{'bid': 13183.8, 'ask': 13187.1, 'lastTraded': None}","{'bid': 13128.3, 'ask': 13129.1, 'lastTraded': None}","{'bid': 13209.9, 'ask': 13211.2, 'lastTraded': None}","{'bid': 13103.9, 'ask': 13105.2, 'lastTraded': None}",97727
2012/04/24 00:00:00,2012-04-23T16:00:00,"{'bid': 13128.4, 'ask': 13129.2, 'lastTraded': None}","{'bid': 13206.1, 'ask': 13206.9, 'lastTraded': None}","{'bid': 13218.0, 'ask': 13219.1, 'lastTraded': None}","{'bid': 13126.8, 'ask': 13128.1, 'lastTraded': None}",109523
2012/04/25 00:00:00,2012-04-24T16:00:00,"{'bid': 13206.0, 'ask': 13206.8, 'lastTraded': None}","{'bid': 13208.7, 'ask': 13209.5, 'lastTraded': None}","{'bid': 13236.4, 'ask': 13237.2, 'lastTraded': None}","{'bid': 13179.9, 'ask': 13181.1, 'lastTraded': None}",99418
2012/04/26 00:00:00,2012-04-25T16:00:00,"{'bid': 13208.6, 'ask': 13209.4, 'lastTraded': None}","{'bid': 13230.7, 'ask': 13231.5, 'lastTraded': None}","{'bid': 13262.8, 'ask': 13264.0, 'lastTraded': None}","{'bid': 13172.9, 'ask': 13174.1, 'lastTraded': None}",113270
2012/04/27 00:00:00,2012-04-26T16:00:00,"{'bid': 13230.6, 'ask': 13231.4, 'lastTraded': None}","{'bid': 13247.0, 'ask': 13247.8, 'lastTraded': None}","{'bid': 13269.9, 'ask': 13270.8, 'lastTraded': None}","{'bid': 13157.0, 'ask': 13157.8, 'lastTraded': None}",127099
2012/04/28 00:00:00,2012-04-27T16:00:00,"{'bid': 13246.9, 'ask': 13247.7, 'lastTraded': None}","{'bid': 13252.0, 'ask': 13255.4, 'lastTraded': None}","{'bid': 13266.7, 'ask': 13268.1, 'lastTraded': None}","{'bid': 13235.2, 'ask': 13236.2, 'lastTraded': None}",14050
2012/04/30 00:00:00,2012-04-29T16:00:00,"{'bid': 13232.5, 'ask': 13235.5, 'lastTraded': None}","{'bid': 13227.3, 'ask': 13228.1, 'lastTraded': None}","{'bid': 13266.4, 'ask': 13267.6, 'lastTraded': None}","{'bid': 13207.8, 'ask': 13208.6, 'lastTraded': None}",82557
2012/05/01 00:00:00,2012-04-30T16:00:00,"{'bid': 13227.4, 'ask': 13228.2, 'lastTraded': None}","{'bid': 13224.4, 'ask': 13226.4, 'lastTraded': None}","{'bid': 13283.4, 'ask': 13284.4, 'lastTraded': None}","{'bid': 13203.7, 'ask': 13204.7, 'lastTraded': None}",74472
2012/05/02 00:00:00,2012-05-01T16:00:00,"{'bid': 13225.1, 'ask': 13225.9, 'lastTraded': None}","{'bid': 13152.7, 'ask': 13153.5, 'lastTraded': None}","{'bid': 13243.8, 'ask': 13244.7, 'lastTraded': None}","{'bid': 13121.9, 'ask': 13122.7, 'lastTraded': None}",104830
2012/05/03 00:00:00,2012-05-02T16:00:00,"{'bid': 13152.5, 'ask': 13153.3, 'lastTraded': None}","{'bid': 13146.3, 'ask': 13147.1, 'lastTraded': None}","{'bid': 13180.1, 'ask': 13181.1, 'lastTraded': None}","{'bid': 13095.1, 'ask': 13095.9, 'lastTraded': None}",102209
2012/05/04 00:00:00,2012-05-03T16:00:00,"{'bid': 13146.2, 'ask': 13147.0, 'lastTraded': None}","{'bid': 13089.5, 'ask': 13091.5, 'lastTraded': None}","{'bid': 13178.2, 'ask': 13179.0, 'lastTraded': None}","{'bid': 13082.9, 'ask': 13084.2, 'lastTraded': None}",104426
2012/05/05 00:00:00,2012-05-04T16:00:00,"{'bid': 13090.0, 'ask': 13090.8, 'lastTraded': None}","{'bid': 13083.1, 'ask': 13085.1, 'lastTraded': None}","{'bid': 13101.0, 'ask': 13102.2, 'lastTraded': None}","{'bid': 13079.7, 'ask': 13081.0, 'lastTraded': None}",16403
2012/05/07 00:00:00,2012-05-06T16:00:00,"{'bid': 13032.8, 'ask': 13036.2, 'lastTraded': None}","{'bid': 13051.9, 'ask': 13052.7, 'lastTraded': None}","{'bid': 13059.4, 'ask': 13060.2, 'lastTraded': None}","{'bid': 12954.5, 'ask': 12956.5, 'lastTraded': None}",126450
2012/05/08 00:00:00,2012-05-07T16:00:00,"{'bid': 13052.0, 'ask': 13052.8, 'lastTraded': None}","{'bid': 13014.3, 'ask': 13016.3, 'lastTraded': None}","{'bid': 13065.2, 'ask': 13066.6, 'lastTraded': None}","{'bid': 12981.7, 'ask': 12983.1, 'lastTraded': None}",125215
2012/05/09 00:00:00,2012-05-08T16:00:00,"{'bid': 13014.4, 'ask': 13016.4, 'lastTraded': None}","{'bid': 12952.2, 'ask': 12954.2, 'lastTraded': None}","{'bid': 13043.3, 'ask': 13044.1, 'lastTraded': None}","{'bid': 12910.7, 'ask': 12912.0, 'lastTraded': None}",152006
2012/05/10 00:00:00,2012-05-09T16:00:00,"{'bid': 12952.9, 'ask': 12953.7, 'lastTraded': None}","{'bid': 12958.6, 'ask': 12959.4, 'lastTraded': None}","{'bid': 12978.9, 'ask': 12979.7, 'lastTraded': None}","{'bid': 12923.9, 'ask': 12925.0, 'lastTraded': None}",137213
2012/05/11 00:00:00,2012-05-10T16:00:00,"{'bid': 12958.1, 'ask': 12960.1, 'lastTraded': None}","{'bid': 12937.1, 'ask': 12937.9, 'lastTraded': None}","{'bid': 12964.8, 'ask': 12966.1, 'lastTraded': None}","{'bid': 12904.2, 'ask': 12905.5, 'lastTraded': None}",126702
2012/05/12 00:00:00,2012-05-11T16:00:00,"{'bid': 12936.5, 'ask': 12938.5, 'lastTraded': None}","{'bid': 12916.2, 'ask': 12918.2, 'lastTraded': None}","{'bid': 12944.0, 'ask': 12945.3, 'lastTraded': None}","{'bid': 12915.2, 'ask': 12916.7, 'lastTraded': None}",16914
2012/05/14 00:00:00,2012-05-13T16:00:00,"{'bid': 12906.5, 'ask': 12909.5, 'lastTraded': None}","{'bid': 12845.8, 'ask': 12846.6, 'lastTraded': None}","{'bid': 12907.6, 'ask': 12910.0, 'lastTraded': None}","{'bid': 12824.8, 'ask': 12825.7, 'lastTraded': None}",116906
2012/05/15 00:00:00,2012-05-14T16:00:00,"{'bid': 12845.9, 'ask': 12846.7, 'lastTraded': None}","{'bid': 12768.4, 'ask': 12769.2, 'lastTraded': None}","{'bid': 12869.0, 'ask': 12869.9, 'lastTraded': None}","{'bid': 12753.6, 'ask': 12754.4, 'lastTraded': None}",125317
2012/05/16 00:00:00,2012-05-15T16:00:00,"{'bid': 12768.6, 'ask': 12769.4, 'lastTraded': None}","{'bid': 12729.2, 'ask': 12730.0, 'lastTraded': None}","{'bid': 12774.1, 'ask': 12774.9, 'lastTraded': None}","{'bid': 12680.9, 'ask': 12681.7, 'lastTraded': None}",133429
2012/05/17 00:00:00,2012-05-16T16:00:00,"{'bid': 12729.1, 'ask': 12729.9, 'lastTraded': None}","{'bid': 12707.7, 'ask': 12708.5, 'lastTraded': None}","{'bid': 12754.3, 'ask': 12755.4, 'lastTraded': None}","{'bid': 12666.5, 'ask': 12667.4, 'lastTraded': None}",127585
2012/05/18 00:00:00,2012-05-17T16:00:00,"{'bid': 12707.8, 'ask': 12708.6, 'lastTraded': None}","{'bid': 12720.0, 'ask': 12720.8, 'lastTraded': None}","{'bid': 12738.8, 'ask': 12739.6, 'lastTraded': None}","{'bid': 12641.5, 'ask': 12642.8, 'lastTraded': None}",131539
2012/05/19 00:00:00,2012-05-18T16:00:00,"{'bid': 12720.1, 'ask': 12720.9, 'lastTraded': None}","{'bid': 12778.2, 'ask': 12782.2, 'lastTraded': None}","{'bid': 12794.2, 'ask': 12795.0, 'lastTraded': None}","{'bid': 12714.0, 'ask': 12715.1, 'lastTraded': None}",34030
2012/05/21 00:00:00,2012-05-20T16:00:00,"{'bid': 12781.2, 'ask': 12786.5, 'lastTraded': None}","{'bid': 12768.3, 'ask': 12769.1, 'lastTraded': None}","{'bid': 12812.8, 'ask': 12813.9, 'lastTraded': None}","{'bid': 12724.6, 'ask': 12725.8, 'lastTraded': None}",96230
2012/05/22 00:00:00,2012-05-21T16:00:00,"{'bid': 12768.4, 'ask': 12769.2, 'lastTraded': None}","{'bid': 12734.3, 'ask': 12735.1, 'lastTraded': None}","{'bid': 12824.3, 'ask': 12825.1, 'lastTraded': None}","{'bid': 12729.9, 'ask': 12730.7, 'lastTraded': None}",108818
2012/05/23 00:00:00,2012-05-22T16:00:00,"{'bid': 12734.4, 'ask': 12735.2, 'lastTraded': None}","{'bid': 12568.2, 'ask': 12569.0, 'lastTraded': None}","{'bid': 12739.0, 'ask': 12739.8, 'lastTraded': None}","{'bid': 12562.9, 'ask': 12564.3, 'lastTraded': None}",148455
2012/05/24 00:00:00,2012-05-23T16:00:00,"{'bid': 12568.1, 'ask': 12568.9, 'lastTraded': None}","{'bid': 12582.4, 'ask': 12583.2, 'lastTraded': None}","{'bid': 12619.9, 'ask': 12620.7, 'lastTraded': None}","{'bid': 12515.1, 'ask': 12516.4, 'lastTraded': None}",156734
2012/05/25 00:00:00,2012-05-24T16:00:00,"{'bid': 12582.5, 'ask': 12583.3, 'lastTraded': None}","{'bid': 12517.3, 'ask': 12518.1, 'lastTraded': None}","{'bid': 12602.4, 'ask': 12603.2, 'lastTraded': None}","{'bid': 12495.9, 'ask': 12496.7, 'lastTraded': None}",139735
2012/05/26 00:00:00,2012-05-25T16:00:00,"{'bid': 12517.4, 'ask': 12518.2, 'lastTraded': None}","{'bid': 12515.9, 'ask': 12517.9, 'lastTraded': None}","{'bid': 12527.2, 'ask': 12528.0, 'lastTraded': None}","{'bid': 12507.7, 'ask': 12508.5, 'lastTraded': None}",15371
